policy,date,normal_cost,emergency_cost,total_cost,emergency_kwh,start_kwh,end_kwh
independent_greedy,2025-02-14,20284.41430135705,0.0,20284.41430135705,0.0,1571.1964280455031,1901.2406227228141
independent_greedy,2025-02-15,20957.867653211775,0.0,20957.867653211775,0.0,1901.2406227228141,1718.1787638534308
independent_greedy,2025-02-16,50548.92774740441,1203.8462793074816,51752.774026711886,182.1879540345907,1718.1787638534308,1368.6873119385305
independent_greedy,2025-02-17,51011.04604186438,0.0,51011.04604186438,0.0,1368.6873119385305,1407.7853597748358
independent_greedy,2025-02-18,50090.34855587169,4.577422646048847,50094.92597851774,0.9772465085501381,1407.7853597748358,1782.2592913169678
independent_greedy,2025-02-19,49519.24454251551,195.39386337019107,49714.6384058857,44.615564190019654,1782.2592913169678,1238.0441881287986
independent_greedy,2025-02-20,50431.96709561254,138.8287090381406,50570.79580465068,29.638921656306707,1238.0441881287986,1517.7752394470815
independent_greedy,2025-02-21,19462.79179042059,0.0,19462.79179042059,0.0,1517.7752394470815,1744.6599587914423
independent_greedy,2025-02-22,19117.492463851442,193.88671919137693,19311.37918304282,31.717114214195476,1744.6599587914423,1713.1008310453149
independent_greedy,2025-02-23,50239.09276182845,22.84851161733032,50261.94127344578,4.877991378593151,1713.1008310453149,1401.1802440652116
independent_greedy,2025-02-24,48065.24601789095,738.0033344009769,48803.24935229193,119.48200706277942,1401.1802440652116,1404.5342875406564
independent_greedy,2025-02-25,49080.26470844066,346.0953215711543,49426.36003001182,77.23518443150988,1404.5342875406564,2045.1221749019087
independent_greedy,2025-02-26,47275.47755494263,745.120947797619,48020.59850274025,106.81206247098896,2045.1221749019087,1681.1045483045093
independent_greedy,2025-02-27,47110.568148141305,269.15625917024937,47379.72440731155,55.15722201571047,1681.1045483045093,1866.177757131025
independent_greedy,2025-02-28,18326.752131655023,0.0,18326.752131655023,0.0,1866.177757131025,1991.8103146682374
independent_greedy,2025-03-01,19259.28649025791,0.0,19259.28649025791,0.0,1991.8103146682374,1947.6997226522203
independent_greedy,2025-03-02,47818.566246735245,10639.876158721461,58458.442405456706,1577.8492084605534,1947.6997226522203,1258.94528527055
independent_greedy,2025-03-03,46061.56383997173,15432.887676701619,61494.45151667335,2469.590167756883,1258.94528527055,1435.0316668633363
independent_greedy,2025-03-04,49519.03744455069,0.0,49519.03744455069,0.0,1435.0316668633363,1693.6639204160965
independent_greedy,2025-03-05,47661.29829409412,14.95268999999985,47676.25098409412,3.2866666666666333,1693.6639204160965,1592.5742658986467
independent_greedy,2025-03-06,45910.808780896434,0.0,45910.808780896434,0.0,1592.5742658986467,1518.7044884955026
independent_greedy,2025-03-07,19228.134099674826,0.0,19228.134099674826,0.0,1518.7044884955026,2301.250956593889
independent_greedy,2025-03-08,18830.7782478528,0.0,18830.7782478528,0.0,2301.250956593889,1934.938620546508
independent_greedy,2025-03-09,44646.030823848465,460.84073049864804,45106.87155434711,132.05219588324894,1934.938620546508,1341.1972898083159
independent_greedy,2025-03-10,44382.309444114544,0.0,44382.309444114544,0.0,1341.1972898083159,1470.878212166467
independent_greedy,2025-03-11,44880.87617123278,0.0,44880.87617123278,0.0,1470.878212166467,1903.900269996937
independent_greedy,2025-03-12,45128.41790512835,0.0,45128.41790512835,0.0,1903.900269996937,1348.8976856221661
independent_greedy,2025-03-13,43357.140572019096,7742.328656896845,51099.46922891594,1126.1255177933936,1348.8976856221661,1516.037715113676
independent_greedy,2025-03-14,18506.929662326904,0.0,18506.929662326904,0.0,1516.037715113676,2154.8452054422733
independent_greedy,2025-03-15,18853.464315035504,0.0,18853.464315035504,0.0,2154.8452054422733,1432.0460452375903
independent_greedy,2025-03-16,45542.182649357565,7.461179999999938,45549.64382935756,1.6399999999999864,1432.0460452375903,1627.0501252109862
independent_greedy,2025-03-17,44952.828418551115,0.0,44952.828418551115,0.0,1627.0501252109862,2108.9361949387567
independent_greedy,2025-03-18,43515.9449135333,0.0,43515.9449135333,0.0,2108.9361949387567,1882.8373052931202
independent_greedy,2025-03-19,43379.213918126086,0.0,43379.213918126086,0.0,1882.8373052931202,2104.0723463251315
independent_greedy,2025-03-20,43082.33405525424,494.91821293273114,43577.252268186974,70.94584474379747,2104.0723463251315,1587.540625085357
independent_greedy,2025-03-21,16673.38938897355,0.0,16673.38938897355,0.0,1587.540625085357,1876.3586087534854
independent_greedy,2025-03-22,16515.859754041696,0.0,16515.859754041696,0.0,1876.3586087534854,2264.2095625307297
independent_greedy,2025-03-23,42596.24193848883,0.0,42596.24193848883,0.0,2264.2095625307297,1635.7682406458096
independent_greedy,2025-03-24,40131.32887951024,0.0,40131.32887951024,0.0,1635.7682406458096,1802.9900319344854
independent_greedy,2025-03-25,40263.477523708585,0.0,40263.477523708585,0.0,1802.9900319344854,1622.2837970457365
independent_greedy,2025-03-26,40428.53282479363,0.0,40428.53282479363,0.0,1622.2837970457365,1742.1921816782512
independent_greedy,2025-03-27,40244.99581039317,0.0,40244.99581039317,0.0,1742.1921816782512,1612.4855870013312
independent_greedy,2025-03-28,16262.923847749073,0.0,16262.923847749073,0.0,1612.4855870013312,1863.032402855199
independent_greedy,2025-03-29,15722.044028361262,0.0,15722.044028361262,0.0,1863.032402855199,1761.2410924789822
independent_greedy,2025-03-30,38541.34479824522,0.0,38541.34479824522,0.0,1761.2410924789822,1805.5746492371563
independent_greedy,2025-03-31,38484.31733901841,0.0,38484.31733901841,0.0,1805.5746492371563,1957.0833844119566
independent_greedy,2025-04-01,38201.16967445068,1599.4767968998062,39800.64647135048,229.2827977207291,1957.0833844119566,1653.0325297735756
independent_greedy,2025-04-02,39058.7825634452,7769.737126854738,46828.51969029994,1559.7133778580514,1653.0325297735756,1648.6128329897022
independent_greedy,2025-04-03,38643.71532326365,0.0,38643.71532326365,0.0,1648.6128329897022,1680.8751025340812
independent_greedy,2025-04-04,16035.770928936927,0.0,16035.770928936927,0.0,1680.8751025340812,2167.17809115888
independent_greedy,2025-04-05,15016.166277349546,0.0,15016.166277349546,0.0,2167.17809115888,1622.8628011890419
independent_greedy,2025-04-06,37903.082375710466,0.0,37903.082375710466,0.0,1622.8628011890419,1566.762876172506
independent_greedy,2025-04-07,38119.17163247048,0.0,38119.17163247048,0.0,1566.762876172506,1835.531099270079
independent_greedy,2025-04-08,38122.78328998404,1498.059824502608,39620.84311448665,254.00560971680758,1835.531099270079,1365.5902513649762
independent_greedy,2025-04-09,39061.842150308345,0.0,39061.842150308345,0.0,1365.5902513649762,1517.1002001306438
independent_greedy,2025-04-10,39451.30008471817,0.0,39451.30008471817,0.0,1517.1002001306438,1870.1878568550667
independent_greedy,2025-04-11,15703.654965931051,0.0,15703.654965931051,0.0,1870.1878568550667,2325.1041900714995
independent_greedy,2025-04-12,14512.568893940417,0.0,14512.568893940417,0.0,2325.1041900714995,2015.816470739122
independent_greedy,2025-04-13,35675.313979460596,1772.0505578971079,37447.3645373577,261.22134604399963,2015.816470739122,1559.6630339008962
independent_greedy,2025-04-14,36593.41037449014,0.0,36593.41037449014,0.0,1559.6630339008962,1753.9791553295863
independent_greedy,2025-04-15,37998.73099548024,0.0,37998.73099548024,0.0,1753.9791553295863,1764.6767340402146
independent_greedy,2025-04-16,37096.205633420715,0.0,37096.205633420715,0.0,1764.6767340402146,1680.2206502417105
independent_greedy,2025-04-17,35906.49126351392,0.0,35906.49126351392,0.0,1680.2206502417105,1902.2012894951736
independent_greedy,2025-04-18,14226.984490409377,0.0,14226.984490409377,0.0,1902.2012894951736,2329.869819597733
independent_greedy,2025-04-19,14155.869689687772,0.0,14155.869689687772,0.0,2329.869819597733,2227.008444762571
independent_greedy,2025-04-20,35624.03235930202,0.0,35624.03235930202,0.0,2227.008444762571,1960.0044549671877
independent_greedy,2025-04-21,35259.56893344555,0.0,35259.56893344555,0.0,1960.0044549671877,1506.9846442448404
independent_greedy,2025-04-22,36058.63029750757,0.0,36058.63029750757,0.0,1506.9846442448404,1681.6554453982558
independent_greedy,2025-04-23,35536.33719534629,0.0,35536.33719534629,0.0,1681.6554453982558,1891.0252410273586
independent_greedy,2025-04-24,34868.27963729543,0.0,34868.27963729543,0.0,1891.0252410273586,1959.5244075736957
independent_greedy,2025-04-25,12931.514854481737,0.0,12931.514854481737,0.0,1959.5244075736957,1673.286384685701
independent_greedy,2025-04-26,12973.750526924081,0.0,12973.750526924081,0.0,1673.286384685701,1469.4671765048597
independent_greedy,2025-04-27,33277.998080219135,3257.1897856205865,36535.18786583972,466.9136733974465,1469.4671765048597,1438.1001075387674
independent_greedy,2025-04-28,33287.03299850569,29189.186984832628,62476.21998333832,4318.415248051044,1438.1001075387674,1610.3159433878209
independent_greedy,2025-04-29,35354.778510642165,14.821072173933644,35369.599582816096,2.1245803001625063,1610.3159433878209,1788.1853623682541
independent_greedy,2025-04-30,35576.580641503715,0.0,35576.580641503715,0.0,1788.1853623682541,1695.2417800190128
independent_greedy,2025-05-01,33712.15261638107,12233.068925845782,45945.22154222685,2225.913698759435,1695.2417800190128,1253.739122520755
independent_greedy,2025-05-02,14097.242318282273,9628.949491094423,23726.191809376694,1712.7754058884288,1253.739122520755,1200.0
independent_greedy,2025-05-03,14126.44250048888,6487.690433806177,20614.132934295056,1161.0437600054638,1200.0,1200.0
independent_greedy,2025-05-04,35116.079466768526,9665.635545811547,44781.71501258007,1769.9276559177429,1200.0,1208.1742217452916
independent_greedy,2025-05-05,38171.125051325114,251.3427311775082,38422.46778250262,36.029634629803354,1208.1742217452916,1551.2217307474912
independent_greedy,2025-05-06,39613.89817027985,0.0,39613.89817027985,0.0,1551.2217307474912,1538.094074973094
independent_greedy,2025-05-07,38849.29028079098,0.0,38849.29028079098,0.0,1538.094074973094,1834.3622598456996
independent_greedy,2025-05-08,39243.3772742647,243.22893262499971,39486.6062068897,35.99924999999996,1834.3622598456996,2308.8838840773487
independent_greedy,2025-05-09,18912.87418891151,0.0,18912.87418891151,0.0,2308.8838840773487,4574.960870898082
independent_greedy,2025-05-10,15078.50581120759,0.0,15078.50581120759,0.0,4574.960870898082,2044.2036093007928
independent_greedy,2025-05-11,38916.44775897148,210.73012150184823,39127.177880473326,31.282978372930756,2044.2036093007928,1944.0962894722513
independent_greedy,2025-05-12,39415.044300684494,0.0,39415.044300684494,0.0,1944.0962894722513,2720.646893635037
independent_greedy,2025-05-13,38272.53375352373,0.0,38272.53375352373,0.0,2720.646893635037,2109.610704161287
independent_greedy,2025-05-14,37782.556495619574,0.0,37782.556495619574,0.0,2109.610704161287,1904.4076879487618
independent_greedy,2025-05-15,37930.347430082074,0.0,37930.347430082074,0.0,1904.4076879487618,2842.132316712758
independent_greedy,2025-05-16,15442.746169951966,0.0,15442.746169951966,0.0,2842.132316712758,2334.8415985310744
independent_greedy,2025-05-17,15477.355502182469,0.0,15477.355502182469,0.0,2334.8415985310744,2077.673972543066
independent_greedy,2025-05-18,38743.38269000419,0.0,38743.38269000419,0.0,2077.673972543066,2438.6320873932364
independent_greedy,2025-05-19,37790.21700745904,428.0680453866226,38218.28505284566,63.4692038530095,2438.6320873932364,2234.2334180549606
independent_greedy,2025-05-20,36932.88348824276,0.0,36932.88348824276,0.0,2234.2334180549606,1826.9546433086941
independent_greedy,2025-05-21,38101.29400429421,0.0,38101.29400429421,0.0,1826.9546433086941,1993.9186101392415
independent_greedy,2025-05-22,37713.04606960245,8.469691588224634,37721.515761190676,1.2557923624026444,1993.9186101392415,2795.6185286112395
independent_greedy,2025-05-23,16510.607878220286,0.0,16510.607878220286,0.0,2795.6185286112395,3488.424532430508
independent_greedy,2025-05-24,15215.561594417482,0.0,15215.561594417482,0.0,3488.424532430508,2746.2582180584136
independent_greedy,2025-05-25,37889.36106628068,0.0,37889.36106628068,0.0,2746.2582180584136,2280.270618196319
independent_greedy,2025-05-26,38290.666020205594,0.0,38290.666020205594,0.0,2280.270618196319,2518.4283910465974
independent_greedy,2025-05-27,37131.474834867935,0.0,37131.474834867935,0.0,2518.4283910465974,2053.144018631494
independent_greedy,2025-05-28,38252.96406740106,0.0,38252.96406740106,0.0,2053.144018631494,2397.789378071457
independent_greedy,2025-05-29,37062.08739819391,119.77769558333291,37181.86509377724,17.81743333333327,2397.789378071457,2677.7206413161193
independent_greedy,2025-05-30,16147.870880978367,0.0,16147.870880978367,0.0,2677.7206413161193,3258.5681871176266
independent_greedy,2025-05-31,15229.719833294796,0.0,15229.719833294796,0.0,3258.5681871176266,2883.9999286550014
independent_greedy,2025-06-01,36532.785229912064,75277.17693023,111809.96216014205,12521.166493783734,2883.9999286550014,1200.0
independent_greedy,2025-06-02,39682.25483746456,46076.076862822236,85758.3317002868,7513.391430464409,1200.0,1200.0
independent_greedy,2025-06-03,49516.622198140176,102.81954368283704,49619.441741823015,15.249256167895851,1200.0,2417.3768906351706
independent_greedy,2025-06-04,49377.18805331521,0.0,49377.18805331521,0.0,2417.3768906351706,2512.0450507996125
independent_greedy,2025-06-05,51311.48550651204,72.80343091562183,51384.288937427664,10.812926023410341,2512.0450507996125,2299.3057163660847
independent_greedy,2025-06-06,27647.61741606717,0.0,27647.61741606717,0.0,2299.3057163660847,3719.571165619424
independent_greedy,2025-06-07,19091.79820500399,4750.28475998671,23842.0829649907,694.1440828682354,3719.571165619424,1202.248233769987
independent_greedy,2025-06-08,54482.590697009575,738.3549574035953,55220.94565441317,109.51689879599462,1202.248233769987,1417.4231963089692
independent_greedy,2025-06-09,50191.27995757571,48.939357279945845,50240.219314855654,7.256187601741544,1417.4231963089692,2615.8343352271786
independent_greedy,2025-06-10,52129.47965641739,0.0,52129.47965641739,0.0,2615.8343352271786,2755.0218414766114
independent_greedy,2025-06-11,49816.533505864856,13356.599066554569,63173.132572419425,2528.4163401837886,2755.0218414766114,2066.286232631148
independent_greedy,2025-06-12,54429.333306775254,0.0,54429.333306775254,0.0,2066.286232631148,2860.5872687002084
independent_greedy,2025-06-13,23883.78833578149,0.0,23883.78833578149,0.0,2860.5872687002084,2429.4786330304064
independent_greedy,2025-06-14,22168.54817160247,0.0,22168.54817160247,0.0,2429.4786330304064,2242.2650498289013
independent_greedy,2025-06-15,51886.768127292344,0.0,51886.768127292344,0.0,2242.2650498289013,2669.00490161138
independent_greedy,2025-06-16,52901.83229989621,0.0,52901.83229989621,0.0,2669.00490161138,3097.290316371601
independent_greedy,2025-06-17,52506.149300822275,317.49152086665543,52823.64082168893,46.90184322562118,3097.290316371601,2051.4611677835223
independent_greedy,2025-06-18,52962.8554816723,0.0,52962.8554816723,0.0,2051.4611677835223,2319.024081149422
independent_greedy,2025-06-19,49858.12073560516,649.3737848390681,50507.49452044423,96.4649002752194,2319.024081149422,2102.397329288311
independent_greedy,2025-06-20,22114.09663879816,0.0,22114.09663879816,0.0,2102.397329288311,2798.8743879747394
independent_greedy,2025-06-21,20192.587366081472,0.0,20192.587366081472,0.0,2798.8743879747394,2997.9008792907903
independent_greedy,2025-06-22,47381.311590925754,0.0,47381.311590925754,0.0,2997.9008792907903,2447.078885697551
independent_greedy,2025-06-23,48557.376730360455,0.0,48557.376730360455,0.0,2447.078885697551,2205.389264792366
independent_greedy,2025-06-24,48512.97367142622,17394.78458631439,65907.75825774061,3223.1545529188643,2205.389264792366,1740.9120347233163
independent_greedy,2025-06-25,53915.05992927495,113.14437210645137,54028.2043013814,16.747639386350443,1740.9120347233163,2086.675043067916
independent_greedy,2025-06-26,50064.22541634294,422.20977540752847,50486.43519175047,62.56440491493254,2086.675043067916,1708.7454926983305
independent_greedy,2025-06-27,21960.030432129308,0.0,21960.030432129308,0.0,1708.7454926983305,3096.6418972054867
independent_greedy,2025-06-28,19424.797588162895,0.0,19424.797588162895,0.0,3096.6418972054867,2776.651662608429
independent_greedy,2025-06-29,48814.0981169132,0.0,48814.0981169132,0.0,2776.651662608429,2760.0337483752405
independent_greedy,2025-06-30,49747.71936389613,87.66194134063683,49835.38130523677,12.999534669172476,2760.0337483752405,2134.6614717625835
independent_greedy,2025-07-01,50600.675398422914,17532.46244540434,68133.13784382725,3441.4179591977054,2134.6614717625835,1200.0
independent_greedy,2025-07-02,54147.597396830315,9244.634962818309,63392.232359648624,1920.7139733241918,1200.0,1200.0
independent_greedy,2025-07-03,51615.00509959404,15894.488318472144,67509.49341806618,2328.6444447797808,1200.0,1448.4292718585232
independent_greedy,2025-07-04,29903.007968250073,0.0,29903.007968250073,0.0,1448.4292718585232,2531.668788053299
independent_greedy,2025-07-05,20381.740503380428,23450.560949204995,43832.30145258542,4540.771991895348,2531.668788053299,1200.0
independent_greedy,2025-07-06,47854.266781406695,45605.633536395406,93459.9003178021,6860.922521156322,1200.0,1507.8954940837702
independent_greedy,2025-07-07,60983.435815652956,0.0,60983.435815652956,0.0,1507.8954940837702,3485.694358968542
independent_greedy,2025-07-08,56728.71331851966,0.0,56728.71331851966,0.0,3485.694358968542,3545.4110038960544
independent_greedy,2025-07-09,56673.56782242957,0.0,56673.56782242957,0.0,3545.4110038960544,2944.3465913324235
independent_greedy,2025-07-10,56115.27792355143,0.0,56115.27792355143,0.0,2944.3465913324235,2408.453968480937
independent_greedy,2025-07-11,29603.389055630993,0.0,29603.389055630993,0.0,2408.453968480937,3245.70793841665
independent_greedy,2025-07-12,26719.58653144448,0.0,26719.58653144448,0.0,3245.70793841665,2467.399018486034
independent_greedy,2025-07-13,56376.99798520171,0.0,56376.99798520171,0.0,2467.399018486034,2933.4599886912633
independent_greedy,2025-07-14,54581.17298224212,0.0,54581.17298224212,0.0,2933.4599886912633,2330.4901270498326
independent_greedy,2025-07-15,53078.71884726267,0.0,53078.71884726267,0.0,2330.4901270498326,3100.119319595139
independent_greedy,2025-07-16,52819.61643335209,105.4569824704565,52925.073415822546,15.608226518235256,3100.119319595139,2330.1369621909835
independent_greedy,2025-07-17,52301.0609493528,0.0,52301.0609493528,0.0,2330.1369621909835,2230.172594492819
independent_greedy,2025-07-18,27907.097377092272,0.0,27907.097377092272,0.0,2230.172594492819,3514.690925357512
independent_greedy,2025-07-19,26080.783829687025,0.0,26080.783829687025,0.0,3514.690925357512,2513.5015144600607
independent_greedy,2025-07-20,52994.261902898186,25.0209297556229,53019.28283265381,3.586715847996402,2513.5015144600607,2325.259847228008
independent_greedy,2025-07-21,52695.32962398944,63.07789318175192,52758.407517171196,9.04212918316398,2325.259847228008,2315.8835317943353
independent_greedy,2025-07-22,54435.054062488365,32.9700046041931,54468.024067092556,4.890966415100593,2315.8835317943353,2756.2240713575666
independent_greedy,2025-07-23,52249.75892165051,0.0,52249.75892165051,0.0,2756.2240713575666,2343.890090722695
independent_greedy,2025-07-24,53848.540304582646,0.0,53848.540304582646,0.0,2343.890090722695,2742.783078056586
independent_greedy,2025-07-25,29285.937336688694,0.0,29285.937336688694,0.0,2742.783078056586,4533.205508435183
independent_greedy,2025-07-26,26290.13462211028,0.0,26290.13462211028,0.0,4533.205508435183,3179.691737089102
independent_greedy,2025-07-27,51778.46384525335,1492.8565413067179,53271.320386560066,298.9231577178906,3179.691737089102,2252.648416873822
independent_greedy,2025-07-28,52484.06867652979,93.3581329217178,52577.42680945151,13.842113265878538,2252.648416873822,1857.9904219832042
independent_greedy,2025-07-29,54452.58411837593,324.2476959412403,54776.83181431717,47.9830926342828,1857.9904219832042,2357.969164345641
independent_greedy,2025-07-30,53573.9725266252,0.0,53573.9725266252,0.0,2357.969164345641,2452.476495171394
independent_greedy,2025-07-31,53403.57246899042,242.54639265223028,53646.118861642644,36.02121032313926,2452.476495171394,2197.122863564141
independent_greedy,2025-08-01,29421.4159283253,0.0,29421.4159283253,0.0,2197.122863564141,4313.580594400323
independent_greedy,2025-08-02,26981.822063978474,0.0,26981.822063978474,0.0,4313.580594400323,3719.8834623238163
independent_greedy,2025-08-03,49082.98778053738,1541.971876253017,50624.9596567904,234.19291640053754,3719.8834623238163,1454.4632536684244
independent_greedy,2025-08-04,49916.079027050975,0.0,49916.079027050975,0.0,1454.4632536684244,2170.408090371875
independent_greedy,2025-08-05,47704.408772501454,137.4428112049232,47841.851583706375,20.362962438273826,2170.408090371875,1668.2068399314444
independent_greedy,2025-08-06,45923.35114994674,11957.92154481761,57881.27269476435,1780.5688060260454,1668.2068399314444,1395.9392537198146
independent_greedy,2025-08-07,49061.13563502859,399.9433025852589,49461.07893761385,59.22861917287196,1395.9392537198146,1724.8587522582645
independent_greedy,2025-08-08,26848.950020383854,0.0,26848.950020383854,0.0,1724.8587522582645,3604.1322047815484
independent_greedy,2025-08-09,23432.52100654343,0.0,23432.52100654343,0.0,3604.1322047815484,2239.130312900887
independent_greedy,2025-08-10,47699.30725974984,315.8909177693904,48015.19817751923,45.90087850187058,2239.130312900887,1551.9409563974916
independent_greedy,2025-08-11,46725.214548217664,971.787440939805,47697.00198915747,144.12472023766452,1551.9409563974916,1580.6606229868507
independent_greedy,2025-08-12,45471.629512643995,7406.399893919648,52878.02940656364,1074.8392491992217,1580.6606229868507,1532.3977367891914
independent_greedy,2025-08-13,47564.01752532378,133.56516454448877,47697.58268986827,19.146382532180155,1532.3977367891914,2078.305988455591
independent_greedy,2025-08-14,46275.80647354269,489.6827537487282,46765.489227291415,77.9242597706946,2078.305988455591,1812.5553278390698
independent_greedy,2025-08-15,25180.65855124086,0.0,25180.65855124086,0.0,1812.5553278390698,2623.3606682967497
independent_greedy,2025-08-16,23092.176769111487,745.8605959171658,23838.037365028653,106.91809001106162,2623.3606682967497,1709.9524582686736
independent_greedy,2025-08-17,45184.2619240816,1607.5915613336629,46791.85348541526,238.52064263293732,1709.9524582686736,1580.8523083627472
independent_greedy,2025-08-18,45983.57100341188,1050.7649464639514,47034.33594987584,154.83500256729167,1580.8523083627472,1844.1298635443893
independent_greedy,2025-08-19,46674.84283788782,1131.755442417428,47806.598280305254,167.79973114735026,1844.1298635443893,1770.1772171431257
independent_greedy,2025-08-20,46615.12565925131,10933.444124102512,57548.56978335382,1718.6531532156646,1770.1772171431257,1516.782069937667
independent_greedy,2025-08-21,47805.409500861715,162.85961925738775,47968.269120119105,24.11307585146926,1516.782069937667,1742.960360085199
independent_greedy,2025-08-22,24583.823538239725,0.0,24583.823538239725,0.0,1742.960360085199,1948.7292494279707
independent_greedy,2025-08-23,24655.42138316508,0.0,24655.42138316508,0.0,1948.7292494279707,2342.5241649348905
independent_greedy,2025-08-24,48133.29169893865,14.135354236838168,48147.42705317549,2.098323200005666,2342.5241649348905,1925.1509298628034
independent_greedy,2025-08-25,47082.050878196475,8483.226303845131,55565.27718204161,1229.493775238644,1925.1509298628034,1634.4961575572243
independent_greedy,2025-08-26,49434.7715883402,183.44579846750366,49618.2173868077,27.225699323575327,1634.4961575572243,2034.8371314567303
independent_greedy,2025-08-27,49356.719159189175,69.54402223727831,49426.26318142645,10.318116016867293,2034.8371314567303,1836.4640389878648
independent_greedy,2025-08-28,48607.6849307745,550.4501339064509,49158.13506468095,81.62841008955286,1836.4640389878648,1806.2440052275583
independent_greedy,2025-08-29,26227.92940585527,0.0,26227.92940585527,0.0,1806.2440052275583,2536.5578117678406
independent_greedy,2025-08-30,25726.52081672834,0.0,25726.52081672834,0.0,2536.5578117678406,2301.0392368693197
independent_greedy,2025-08-31,48033.744290860704,387.6383071805368,48421.382598041244,56.49134614689456,2301.0392368693197,1919.7937978317093
independent_greedy,2025-09-01,48904.43428944738,0.0,48904.43428944738,0.0,1919.7937978317093,5630.566979295621
independent_greedy,2025-09-02,37342.54748423348,1648.7934672493534,38991.34095148283,243.05769557344553,5630.566979295621,2529.0498568885514
independent_greedy,2025-09-03,40093.973730479585,820.7603669084924,40914.73409738808,170.25359972073883,2529.0498568885514,1978.0543289528687
independent_greedy,2025-09-04,40500.38247266126,560.815391575851,41061.19786423711,84.34639175248299,1978.0543289528687,2155.0266602447045
independent_greedy,2025-09-05,23139.98821304446,0.0,23139.98821304446,0.0,2155.0266602447045,5062.809698858783
independent_greedy,2025-09-06,18190.00354301787,0.0,18190.00354301787,0.0,5062.809698858783,3387.14545129478
independent_greedy,2025-09-07,36144.10323457187,240.28038690016473,36384.383621472036,108.4779352372529,3387.14545129478,1200.0
independent_greedy,2025-09-08,38386.58720710993,11987.721065045083,50374.308272155016,1794.9357640847043,1200.0,1200.0
independent_greedy,2025-09-09,40086.561543130214,228.98871097330988,40315.550254103524,38.43624417147514,1200.0,1370.7247933589147
independent_greedy,2025-09-10,40210.04171215836,10183.761569615654,50393.80328177402,1578.2206907328366,1370.7247933589147,1440.384634082266
independent_greedy,2025-09-11,41775.68169759819,40.92910499999956,41816.610802598196,6.0716666666666015,1440.384634082266,1667.3565969145984
independent_greedy,2025-09-12,21823.44965502726,0.0,21823.44965502726,0.0,1667.3565969145984,3989.431395294161
independent_greedy,2025-09-13,18632.77524996255,0.0,18632.77524996255,0.0,3989.431395294161,3282.789962604446
independent_greedy,2025-09-14,40622.60377332526,0.0,40622.60377332526,0.0,3282.789962604446,1832.3767582949552
independent_greedy,2025-09-15,42609.22493167661,0.0,42609.22493167661,0.0,1832.3767582949552,2154.568165868374
independent_greedy,2025-09-16,41863.93933281825,55.38174766666634,41919.321080484915,8.238266666666618,2154.568165868374,1526.1631148246918
independent_greedy,2025-09-17,42536.573064591714,0.0,42536.573064591714,0.0,1526.1631148246918,1654.7616645695314
independent_greedy,2025-09-18,40275.24922594867,178.52875099310546,40453.777976941776,34.98921191301214,1654.7616645695314,1358.3208249620143
independent_greedy,2025-09-19,19463.620010381208,0.0,19463.620010381208,0.0,1358.3208249620143,2993.380057635536
independent_greedy,2025-09-20,18714.949124832987,0.0,18714.949124832987,0.0,2993.380057635536,2489.352446053152
independent_greedy,2025-09-21,43486.46312480406,0.0,43486.46312480406,0.0,2489.352446053152,1736.3479446850547
independent_greedy,2025-09-22,43496.89880714148,0.0,43496.89880714148,0.0,1736.3479446850547,2194.900065751549
independent_greedy,2025-09-23,43831.703741524165,0.0,43831.703741524165,0.0,2194.900065751549,2368.544679622345
independent_greedy,2025-09-24,44785.500110041954,0.0,44785.500110041954,0.0,2368.544679622345,2625.856038428794
independent_greedy,2025-09-25,42668.00233722807,32.87037776856382,42700.872714996636,4.881980954784467,2625.856038428794,1880.3138921713341
independent_greedy,2025-09-26,19856.914967955097,0.0,19856.914967955097,0.0,1880.3138921713341,2573.435675074541
independent_greedy,2025-09-27,18790.37024183316,635.4249901903975,19425.795232023556,91.08729790573358,2573.435675074541,1611.362691238272
independent_greedy,2025-09-28,44413.19410972716,0.0,44413.19410972716,0.0,1611.362691238272,2198.609011610854
independent_greedy,2025-09-29,45971.019783065305,0.0,45971.019783065305,0.0,2198.609011610854,2536.0004123672516
independent_greedy,2025-09-30,45367.31935549034,76.20803269222313,45443.52738818256,11.279217448712075,2536.0004123672516,2327.5396986791898
independent_greedy,2025-10-01,46752.187936142334,0.0,46752.187936142334,0.0,2327.5396986791898,4342.000735458222
independent_greedy,2025-10-02,41081.32049260197,0.0,41081.32049260197,0.0,4342.000735458222,3049.937168962701
independent_greedy,2025-10-03,18526.513736239987,0.0,18526.513736239987,0.0,3049.937168962701,4515.8708099972055
independent_greedy,2025-10-04,16516.859592320485,0.0,16516.859592320485,0.0,4515.8708099972055,3078.640307701919
independent_greedy,2025-10-05,39845.76660058407,1227.5536696861388,41073.32027027021,238.2885624925294,3078.640307701919,1656.2361815401205
independent_greedy,2025-10-06,38180.22278387534,2294.045091901466,40474.26787577681,362.263350340225,1656.2361815401205,1513.2478463751497
independent_greedy,2025-10-07,40673.23676960659,0.0,40673.23676960659,0.0,1513.2478463751497,1803.775572362778
independent_greedy,2025-10-08,39138.45086315325,2771.2122158647408,41909.66307901799,416.698132525324,1803.775572362778,1484.1201522340216
independent_greedy,2025-10-09,39389.700963910494,0.0,39389.700963910494,0.0,1484.1201522340216,1434.8988786083485
