方案,日期,计划购电费_元,紧急购电费_元,总费用_元,计划购电_kWh,紧急购电_kWh,富余电量_kWh,日初储电_kWh,日末储电_kWh
neutral,2025-09-22,47875.57578577676,3913.935830021553,51789.511615798314,69170.19694399531,812.928980318394,3673.222386066971,5993.577446429361,8782.558782771755
neutral,2025-09-23,48533.511949177264,407.3694954533476,48940.88144463061,68950.2367771042,85.15923618625723,4241.065852159766,8782.558782771755,8364.358290201326
neutral,2025-09-24,47614.799743572104,4775.533474852052,52390.33321842416,68767.51361169701,1088.9989016814498,3415.109143703098,8364.358290201326,10475.9571798022
neutral,2025-09-25,48193.671925029455,0.0,48193.671925029455,70809.78670997178,0.0,7651.741003088843,10475.9571798022,9877.754949071981
neutral,2025-09-26,42361.40532272748,0.0,42361.40532272748,60737.06498508588,0.0,39075.89181949431,9877.754949071981,10658.509210763086
neutral,2025-09-27,19757.590871930537,8271.369720638206,28028.960592568743,32685.455921920777,2342.9884683075516,16392.698212056806,10658.509210763086,8156.007534857052
neutral,2025-09-28,25371.891303996337,101383.69096514452,126755.58226914085,43769.813964647605,23287.56158605216,2401.9783776943623,8156.007534857052,5908.89658048237
neutral,2025-09-29,53227.14548691323,8.535821351601317,53235.68130826483,77180.38069432942,1.8223358991463101,7294.466967464705,5908.89658048237,10193.107541706804
neutral,2025-09-30,50700.84701814112,0.0,50700.84701814112,71404.04135900832,0.0,4530.005584646963,10193.107541706804,8511.809486773971
neutral,2025-10-01,47678.544329028824,190.01013572511206,47868.554464753935,69316.58886852411,44.41710481877132,14084.233694645382,8511.809486773971,10735.89893529323
neutral,2025-10-02,39755.83259163615,4070.5500711476056,43826.382662783755,59586.70046577529,867.4118895324686,5103.420793069922,10735.89893529323,10724.329757529911
neutral,2025-10-03,35613.6116387286,0.0,35613.6116387286,51843.332168693916,0.0,40632.52839215455,10724.329757529911,10669.764195631698
neutral,2025-10-04,18512.794152675284,2129.538216327323,20642.332369002608,31291.65311255756,653.6682716284516,16739.25840711339,10669.764195631698,9156.6821615683
neutral,2025-10-05,22434.47571361665,88056.40695034413,110490.88266396077,39306.556693397695,19849.70039904228,5433.893761536674,9156.6821615683,4966.38680929062
neutral,2025-10-06,45810.4178910506,2923.840808902265,48734.258699952865,67485.92683762452,825.4653595839037,4704.375334003076,4966.38680929062,7860.368874026288
neutral,2025-10-07,46325.163774926405,4717.230113157212,51042.393888083614,67034.86935205036,1111.8084388139646,4350.1799801374245,7860.368874026288,10745.4258885549
neutral,2025-10-08,43545.30555344477,1021.9829390288014,44567.28849247357,64941.2773523065,252.3184093884209,5366.9428228508095,10745.4258885549,10426.273451547104
neutral,2025-10-09,41818.17697835331,0.0,41818.17697835331,62071.14627293986,0.0,3793.860241240134,10426.273451547104,9482.013007174384
neutral,2025-10-10,38514.617175490275,0.0,38514.617175490275,56333.78981347867,0.0,42661.60535628896,9482.013007174384,10643.984490804221
neutral,2025-10-11,20240.05889467743,315.1794731953614,20555.238367872793,33774.436238910064,90.80081974963448,16565.833589343063,10643.984490804221,10417.593424124534
neutral,2025-10-12,21679.573437493113,101589.73550928189,123269.30894677501,37127.81491847018,23618.09187863351,4626.198117272811,10417.593424124534,4684.405237945883
neutral,2025-10-13,47878.73307228359,1846.9545489193804,49725.68762120297,71400.93953205296,460.4179902517402,5947.843376096399,4684.405237945883,10225.500873594949
neutral,2025-10-14,43697.8281270218,7935.648329120462,51633.47645614226,61994.2638653156,2310.4193453276853,2621.757865068786,10225.500873594949,7978.137656163905
neutral,2025-10-15,46028.30676241605,396.54431490236874,46424.85107731842,70532.20697188428,120.1649439098087,3872.440939508469,7978.137656163905,9170.058351310232
neutral,2025-10-16,45384.54140506439,1937.0265864530552,47321.56799151744,69729.38297593674,469.11569681625633,3654.843362570132,9170.058351310232,8758.60777283737
neutral,2025-10-17,42997.78691443152,0.0,42997.78691443152,64306.8643666217,0.0,42806.01574243594,8758.60777283737,10745.811260661108
neutral,2025-10-18,18948.56800791133,3257.3659355457416,22205.933943457072,31002.492425470402,1419.7068659615484,14317.735858317077,10745.811260661108,9484.253517808838
neutral,2025-10-19,23733.885825269215,109508.42251074058,133242.3083360098,40873.74341009553,24955.993687698578,3180.115879936158,9484.253517808838,4852.145349983298
neutral,2025-10-20,52557.72256377901,5477.639238717053,58035.36180249606,77835.11589513908,1122.3622308862814,5376.470793893015,4852.145349983298,10432.834485266361
neutral,2025-10-21,49718.29444380176,1015.2486990691955,50733.543142870956,71386.45941802207,420.6717248526452,3321.2206176480913,10432.834485266361,9078.902139128411
neutral,2025-10-22,47318.778821469285,4967.273529098735,52286.05235056802,72532.76050302738,1030.2631628571278,3788.17478145963,9078.902139128411,9442.488501001826
neutral,2025-10-23,48367.88879528383,0.37740274574836075,48368.266198029574,73258.04521282621,0.09056941342653246,5585.677747726586,9442.488501001826,9856.190105028609
neutral,2025-10-24,41837.6217579088,0.0,41837.6217579088,62744.488461441084,0.0,39840.680733752866,9856.190105028609,10729.178170786052
neutral,2025-10-25,20081.14807043723,1845.133186880747,21926.281257317976,32763.44038250101,847.4973309399675,12226.030117768147,10729.178170786052,9467.837886484827
neutral,2025-10-26,23904.548221124565,105184.48548272956,129089.03370385413,40798.09810721369,24492.29000461097,1904.3165301762583,9467.837886484827,4952.886978586102
neutral,2025-10-27,52029.11372891185,1044.8542883395867,53073.968017251435,77660.8650325387,294.41247833143166,7072.856810030439,4952.886978586102,8787.820434469293
neutral,2025-10-28,49624.84236512373,4389.495523078214,54014.337888201946,71610.80856216773,1094.361333860913,2835.7112060692734,8787.820434469293,9341.062272692587
neutral,2025-10-29,48427.87770892162,5449.7875702303645,53877.66527915198,74155.13941098649,1215.3847702845042,2980.616653449709,9341.062272692587,8569.472457921704
neutral,2025-10-30,50659.07097078745,933.5895293912434,51592.66050017869,77835.78275187535,258.77237565472296,7365.956265354883,8569.472457921704,10479.966585908109
neutral,2025-10-31,41503.905809100106,0.0,41503.905809100106,62814.64742095719,0.0,35072.10956060425,10479.966585908109,10633.537055038381
neutral,2025-11-01,20320.097031120335,2383.961010410668,22704.058041531003,32954.75397409492,925.9891553920695,8914.605479471951,10633.537055038381,9812.845692714582
neutral,2025-11-02,24243.40110051372,115287.8442455489,139531.2453460626,41197.47981976039,26782.83197968463,751.66415107519,9812.845692714582,4815.960500793224
neutral,2025-11-03,53918.18863544561,1882.1643598020883,55800.3529952477,79869.57701969208,563.8960743746928,3185.0215160939,4815.960500793224,9233.754705826428
neutral,2025-11-04,54094.19420334234,0.0,54094.19420334234,79229.67046736565,0.0,7319.154269544476,9233.754705826428,10082.77734028791
neutral,2025-11-05,48675.76726277557,3585.0358720405225,52260.80313481609,73849.62488645845,854.4050246034797,2141.7155750088664,10082.77734028791,9083.841960371077
neutral,2025-11-06,48906.66582489337,9988.623529578606,58895.28935447197,74821.97169575239,2533.0849237803504,1557.9055269502824,9083.841960371077,9565.46822384114
neutral,2025-11-07,47260.84954880707,0.0,47260.84954880707,71495.90849910419,0.0,43368.123568605995,9565.46822384114,10618.668351850254
neutral,2025-11-08,22388.41557164253,15.392422420334187,22403.807994062863,37590.70189432495,6.961746911051193,11366.63419164702,10618.668351850254,9785.411682736989
neutral,2025-11-09,23958.82002348258,126316.88285217638,150275.70287565896,40904.23718775612,30433.4145080335,1178.4787434217,9785.411682736989,4968.134310413666
neutral,2025-11-10,57513.88013224793,2479.8570426445285,59993.737174892456,85630.23748137322,524.8897825284686,4138.7417522907335,4968.134310413666,9588.092694094865
neutral,2025-11-11,54951.134894105024,1603.0905857261037,56554.225479831126,79699.25906191271,456.3310956467721,4260.34550531245,9588.092694094865,10313.230213404173
neutral,2025-11-12,53710.96304348975,0.0,53710.96304348975,81045.88927943862,0.0,5589.062141205762,10313.230213404173,10800.0
neutral,2025-11-13,50866.43388728615,1473.4977079666548,52339.931595252805,76110.16524468939,430.0107845680785,2690.8918619151264,10800.0,8339.456927333611
neutral,2025-11-14,46310.97885614409,0.0,46310.97885614409,71686.65365694843,0.0,37990.6702184132,8339.456927333611,10611.935995432863
neutral,2025-11-15,21923.940320930546,2050.765380519368,23974.705701449915,35982.75556649633,604.5071473179253,5165.139329173758,10611.935995432863,10441.011779958242
neutral,2025-11-16,24332.232431741846,131410.64650181713,155742.87893355897,41365.52089225859,32266.012598028232,959.2764829663067,10441.011779958242,4919.1572170661875
neutral,2025-11-17,61464.70678620525,0.0,61464.70678620525,90948.74538692061,0.0,8803.034315511984,4919.1572170661875,10800.0
neutral,2025-11-18,51261.516850413325,4577.009626863752,55838.526477277075,73196.6444505254,1771.326967313663,1479.065921484203,10800.0,6066.778702989559
neutral,2025-11-19,57557.53920400291,2095.871767973103,59653.410971976016,88291.55716275657,442.1193162184055,4869.107952895135,6066.778702989559,10507.116406988791
neutral,2025-11-20,56909.97865662484,0.0,56909.97865662484,84928.93766925903,0.0,6492.337800811249,10507.116406988791,10143.91880860456
neutral,2025-11-21,47870.06439186825,0.0,47870.06439186825,71278.16141195646,0.0,37980.6064486421,10143.91880860456,10704.725679503723
neutral,2025-11-22,21161.873278762447,3252.601889546244,24414.47516830869,34472.26776262371,1070.0997142631518,2892.9154457417976,10704.725679503723,9753.036363495177
neutral,2025-11-23,27774.185361635093,121544.42490787499,149318.61026951007,46813.53417033095,28882.252753002922,2152.2434258155417,9753.036363495177,4396.124404403071
neutral,2025-11-24,61092.33796879811,0.0,61092.33796879811,90155.60593439109,0.0,7531.325337894922,4396.124404403071,9079.752195015604
neutral,2025-11-25,56089.96065572978,5775.24941638308,61865.21007211286,81322.72542498066,1207.9807296287759,2509.148927008845,9079.752195015604,9429.424259406547
neutral,2025-11-26,55901.82582138797,603.5738643856932,56505.399685773664,83626.81071969388,132.86686245688603,2701.8213749311153,9429.424259406547,9644.314429776037
neutral,2025-11-27,57479.181559389195,0.0,57479.181559389195,85923.78528817935,0.0,5452.919985915575,9644.314429776037,10236.518132828083
neutral,2025-11-28,48262.04730336063,0.0,48262.04730336063,71267.43197005417,0.0,36306.644863555106,10236.518132828083,10589.411406157691
neutral,2025-11-29,24014.424649038272,429.2312196846782,24443.65586872295,39892.80609494992,102.42798391818647,4638.790134901146,10589.411406157691,7905.321094023012
neutral,2025-11-30,29975.07173540914,129948.27708289959,159923.34881830873,51676.27154080146,30804.342425000912,1945.956755188747,7905.321094023012,4294.151893220249
neutral,2025-12-01,63918.358992043955,13020.939306267861,76939.29829831181,94365.09412282571,3680.2802931731967,2997.268315418306,4294.151893220249,9033.350119290952
neutral,2025-12-02,67256.38213722344,1313.6386073937092,68570.02074461714,96814.13718149137,270.0026897491108,4258.6263235565675,9033.350119290952,9309.811196756631
neutral,2025-12-03,63205.17273246213,1259.898733392335,64465.07146585447,92992.8399920029,323.63027067348196,2142.2223789797736,9309.811196756631,9118.349612519864
neutral,2025-12-04,65734.91603175773,220.30951429402003,65955.22554605175,97871.38949796112,44.42171878092953,5512.125116005128,9118.349612519864,10362.533514172812
neutral,2025-12-05,56832.55914836633,0.0,56832.55914836633,83189.27325431057,0.0,37982.44477190228,10362.533514172812,10579.632992529008
neutral,2025-12-06,30169.262699562216,0.0,30169.262699562216,49995.013064847815,0.0,4186.2293148346525,10579.632992529008,9473.832439138163
neutral,2025-12-07,33682.28533429759,133736.36943430337,167418.65476860094,56559.81163469642,31472.40081646802,1473.5814518738866,9473.832439138163,4199.39081283075
neutral,2025-12-08,68956.74365777044,0.0,68956.74365777044,101331.20958057411,0.0,3259.884105020236,4199.39081283075,10190.894711426296
neutral,2025-12-09,65801.84573556266,2289.00860919116,68090.85434475382,94352.98896647542,455.8747561433537,4016.5226347816633,10190.894711426296,9576.872769881149
neutral,2025-12-10,64204.703268719175,0.0,64204.703268719175,94284.87788244945,0.0,2686.4416175022,9576.872769881149,8618.165079460166
neutral,2025-12-11,66812.34046131825,0.0,66812.34046131825,99541.37277332263,0.0,7275.962194201795,8618.165079460166,10800.0
neutral,2025-12-12,55539.31746822365,0.0,55539.31746822365,80909.0915402924,0.0,33752.35812624915,10800.0,10631.505004358793
neutral,2025-12-13,30707.17851557298,0.0,30707.17851557298,51239.85504048717,0.0,5021.945406869013,10631.505004358793,9911.947978480988
neutral,2025-12-14,33714.73549997648,136027.20533743053,169741.94083740702,56427.87109192743,32301.107014083627,1623.9113234847655,9911.947978480988,4093.8996017691143
neutral,2025-12-15,70365.7627067833,0.0,70365.7627067833,103395.87593158898,0.0,3131.4497427527363,4093.8996017691143,10549.099044567281
neutral,2025-12-16,65269.48933824227,3235.0872101507366,68504.576548393,93271.28908205182,850.0621980950688,2034.7489170126328,10549.099044567281,9312.243188643888
neutral,2025-12-17,67072.4844550771,0.0,67072.4844550771,99109.79110454122,0.0,5184.553053645269,9312.243188643888,10800.0
neutral,2025-12-18,62601.33348816422,3489.6396722059726,66090.9731603702,92211.32564099455,716.4382273199554,2396.9673632238637,10800.0,9647.790726186271
neutral,2025-12-19,57679.205399369275,0.0,57679.205399369275,86878.23439567587,0.0,39024.111446828785,9647.790726186271,10607.730675679391
neutral,2025-12-20,28797.511912875918,0.0,28797.511912875918,48616.53562566071,0.0,2607.7613058256375,10607.730675679391,10379.894335570403
neutral,2025-12-21,32231.436816344543,141907.33824616278,174138.7750625073,54680.02586582829,34817.028666582075,1390.2032393829911,10379.894335570403,5083.8258160317555
neutral,2025-12-22,69659.45512207804,0.0,69659.45512207804,101966.93274779404,0.0,3841.8168928401938,5083.8258160317555,10206.628794022137
neutral,2025-12-23,67113.33394297794,0.0,67113.33394297794,96012.32831243257,0.0,4434.93765885643,10206.628794022137,10622.32721238127
neutral,2025-12-24,61851.737369771625,0.0,61851.737369771625,93251.53243011585,0.0,1617.782082009347,10622.32721238127,9866.855625387883
neutral,2025-12-25,62667.162460978594,112.33435440912348,62779.49681538772,94362.22107968331,50.93373584634935,1626.252650134437,9866.855625387883,10378.596886529825
neutral,2025-12-26,56173.68188408058,0.0,56173.68188408058,83736.6239723182,0.0,36935.8659616567,10378.596886529825,10645.57591697324
neutral,2025-12-27,28718.290893590645,0.0,28718.290893590645,48287.52453231487,0.0,2419.0699148689546,10645.57591697324,9992.395523812595
neutral,2025-12-28,32034.06412421094,133723.96954493626,165758.0336691472,54483.45033787965,31781.421287162353,310.6904678171679,9992.395523812595,4995.575510198115
neutral,2025-12-29,67630.4888815849,0.0,67630.4888815849,99263.89895876056,0.0,3867.27773137865,4995.575510198115,8964.491262552527
neutral,2025-12-30,67023.75438409628,0.0,67023.75438409628,97225.5747897485,0.0,5564.923371763016,8964.491262552527,10616.443998012366
neutral,2025-12-31,59374.46918150726,8574.0285216597,67948.49770316696,88616.70549281721,2425.7557994322347,259.8871532745988,10616.443998012366,8416.082932453248
