policy,date,issue_hour,slot,interval,old_kwh,new_kwh,increase_kwh,cancel_kwh,increase_cost,refund,penalty,net_adjustment_cost
mask_111,2025-09-29,12,132,21:50-22:00,642.4014396344044,626.269571985827,0.0,16.131867648577327,0.0,6.789903093286196,3.394951546643098,-3.394951546643098
mask_111,2025-09-29,12,133,22:00-22:10,617.0892543208814,600.9573866723041,0.0,16.131867648577327,0.0,6.225287725585991,3.1126438627929955,-3.1126438627929955
mask_111,2025-09-29,12,134,22:10-22:20,597.9878713534652,581.8560037048878,0.0,16.131867648577327,0.0,7.046399788898577,3.5231998944492884,-3.5231998944492884
mask_111,2025-09-29,12,135,22:20-22:30,623.367585672755,607.2357180241777,0.0,16.131867648577327,0.0,6.772158038872762,3.386079019436381,-3.386079019436381
mask_111,2025-09-29,12,136,22:30-22:40,620.7560095488193,604.624141900242,0.0,16.131867648577327,0.0,6.752799797694469,3.3763998988472346,-3.3763998988472346
mask_111,2025-09-29,12,137,22:40-22:50,634.1468793977789,618.0150117492016,0.0,16.131867648577327,0.0,6.841525069761644,3.420762534880822,-3.420762534880822
mask_111,2025-09-29,12,138,22:50-23:00,640.1841755721938,624.0523079236165,0.0,16.131867648577327,0.0,6.835072322702214,3.417536161351107,-3.417536161351107
mask_111,2025-09-29,12,139,23:00-23:10,643.715092917532,627.5832252689547,0.0,16.131867648577327,0.0,6.852817377115649,3.4264086885578244,-3.4264086885578244
mask_111,2025-09-29,12,140,23:10-23:20,637.9954789132117,621.8636112646344,0.0,16.131867648577327,0.0,6.839911882996787,3.4199559414983933,-3.4199559414983933
mask_111,2025-09-29,12,141,23:20-23:30,643.5135397209601,627.3816720723828,0.0,16.131867648577327,0.0,6.807648147699632,3.403824073849816,-3.403824073849816
mask_111,2025-09-29,12,142,23:30-23:40,629.1387915338346,613.0069238852573,0.0,16.131867648577327,0.0,6.839911882996787,3.4199559414983933,-3.4199559414983933
mask_111,2025-09-29,12,143,23:40-23:50,612.7349085539682,596.6030409053909,0.0,16.131867648577327,0.0,6.889920672707376,3.444960336353688,-3.444960336353688
mask_111,2025-09-29,12,144,23:50-24:00,625.8908467720596,609.7589791234823,0.0,16.131867648577327,0.0,6.897986606531664,3.448993303265832,-3.448993303265832
mask_111,2025-09-29,18,122,20:10-20:20,470.4998775152776,732.262098471555,261.76222095627736,0.0,526.1420641221175,0.0,0.0,526.1420641221175
mask_001,2025-09-30,6,42,06:50-07:00,81.45206749649833,502.47949940856347,421.02743191206514,0.0,526.3263926332726,0.0,0.0,526.3263926332726
mask_001,2025-09-30,6,46,07:30-07:40,351.1267230273518,358.245817058624,7.119094031272255,0.0,7.367194458262093,0.0,0.0,7.367194458262093
mask_001,2025-09-30,6,75,12:20-12:30,448.9974225061609,444.578864204432,0.0,4.418558301728865,0.0,1.9720025700615924,0.9860012850307962,-0.9860012850307962
mask_001,2025-09-30,6,76,12:30-12:40,515.1883531300421,450.5182420505354,0.0,64.67011107950668,0.0,26.598816687001097,13.299408343500549,-13.299408343500549
mask_001,2025-09-30,6,81,13:20-13:30,10.706072465578615,0.0,0.0,10.706072465578615,0.0,9.22649325083565,4.613246625417825,-4.613246625417825
mask_001,2025-09-30,6,82,13:30-13:40,71.33162189099554,0.0,0.0,71.33162189099554,0.0,61.50925755660545,30.754628778302724,-30.754628778302724
mask_001,2025-09-30,6,90,14:50-15:00,1180.3062964870592,1168.763346518663,0.0,11.542949968396215,0.0,7.7268507088444265,3.8634253544222132,-3.8634253544222132
mask_001,2025-09-30,6,91,15:00-15:10,1244.3198018559683,1215.5620213320167,0.0,28.757780523951624,0.0,18.980135145808074,9.490067572904037,-9.490067572904037
mask_001,2025-09-30,6,94,15:30-15:40,557.9671172986764,496.4190173917278,0.0,61.54809990694861,0.0,46.37033846989508,23.18516923494754,-23.18516923494754
mask_001,2025-09-30,6,95,15:40-15:50,627.8833124588082,530.2662097126342,0.0,97.61710274617394,0.0,76.36585947833187,38.182929739165935,-38.182929739165935
mask_001,2025-09-30,6,96,15:50-16:00,706.9400624808511,592.1081291791218,0.0,114.83193330172935,0.0,92.49712227454299,46.248561137271494,-46.248561137271494
mask_001,2025-09-30,6,97,16:00-16:10,751.1210408429866,640.226729763479,0.0,110.89431107950759,0.0,91.72068469386072,45.86034234693036,-45.86034234693036
mask_001,2025-09-30,6,98,16:10-16:20,794.0834241894313,687.126735332147,0.0,106.95668885728435,0.0,91.11640323752053,45.558201618760265,-45.558201618760265
mask_001,2025-09-30,6,99,16:20-16:30,840.8867683038735,737.8677016688109,0.0,103.01906663506259,0.0,90.56406147888352,45.28203073944176,-45.28203073944176
mask_001,2025-09-30,6,100,16:30-16:40,885.5275294149849,786.4460850021442,0.0,99.08144441284071,0.0,89.41109543814746,44.70554771907373,-44.70554771907373
mask_001,2025-09-30,6,101,16:40-16:50,918.6258183693456,823.481996178728,0.0,95.14382219061758,0.0,87.1802842732629,43.59014213663145,-43.59014213663145
mask_001,2025-09-30,6,102,16:50-17:00,974.6733060736861,883.4671061052902,0.0,91.20619996839594,0.0,84.493423650722,42.246711825361,-42.246711825361
mask_001,2025-09-30,6,103,17:00-17:10,1007.4100034878395,927.5109674083321,0.0,79.89903607950737,0.0,75.60046793842987,37.800233969214936,-37.800233969214936
mask_001,2025-09-30,6,104,17:10-17:20,1012.5105590808499,943.9186868902322,0.0,68.59187219061778,0.0,66.82220188809984,33.41110094404992,-33.41110094404992
mask_001,2025-09-30,6,105,17:20-17:30,1039.2447075770833,981.9599992753542,0.0,57.2847083017291,0.0,56.494179327165234,28.247089663582617,-28.247089663582617
mask_001,2025-09-30,6,106,17:30-17:40,1094.305622802949,1048.3280783901084,0.0,45.97754441284064,0.0,44.874083346932466,22.437041673466233,-22.437041673466233
mask_001,2025-09-30,6,107,17:40-17:50,952.7852497398482,918.114869215897,0.0,34.67038052395117,0.0,37.24292275882834,18.62146137941417,-18.62146137941417
mask_001,2025-09-30,6,108,17:50-18:00,829.1939893923034,805.8307727572408,0.0,23.3632166350626,0.0,28.76712864275258,14.38356432137629,-14.38356432137629
mask_010,2025-09-30,12,90,14:50-15:00,1180.3062964870592,1139.0195045893163,0.0,41.28679189774289,0.0,27.63737849634909,13.818689248174545,-13.818689248174545
mask_010,2025-09-30,12,91,15:00-15:10,1244.3198018559683,1189.9824766248926,0.0,54.33732523107574,0.0,35.86263465250999,17.931317326254995,-17.931317326254995
mask_010,2025-09-30,12,100,16:30-16:40,885.5275294149849,787.509295554726,0.0,98.01823386025887,0.0,88.4516542354976,44.2258271177488,-44.2258271177488
mask_010,2025-09-30,12,101,16:40-16:50,918.6258183693456,822.1465903604919,0.0,96.47922800885362,0.0,88.40391662451258,44.20195831225629,-44.20195831225629
mask_010,2025-09-30,12,102,16:50-17:00,974.6733060736861,882.81623084261,0.0,91.85707523107612,0.0,85.09639449406892,42.54819724703446,-42.54819724703446
mask_010,2025-09-30,12,103,17:00-17:10,1007.4100034878395,925.0084643678744,0.0,82.40153911996515,0.0,77.96833631531103,38.98416815765552,-38.98416815765552
mask_010,2025-09-30,12,104,17:10-17:20,1012.5105590808499,939.5645560719963,0.0,72.94600300885361,0.0,71.06399613122518,35.53199806561259,-35.53199806561259
mask_010,2025-09-30,12,105,17:20-17:30,1039.2447075770833,975.7542406793407,0.0,63.490466897742635,0.0,62.61429845455378,31.30714922727689,-31.30714922727689
mask_010,2025-09-30,12,106,17:30-17:40,1094.305622802949,1040.2706920163173,0.0,54.034930786631776,0.0,52.738092447752614,26.369046223876307,-26.369046223876307
mask_010,2025-09-30,12,107,17:40-17:50,952.7852497398482,908.2058550643278,0.0,44.57939467552035,0.0,47.88718576044396,23.94359288022198,-23.94359288022198
mask_010,2025-09-30,12,108,17:50-18:00,829.1939893923034,794.070130827894,0.0,35.123858564409375,0.0,43.248007050357266,21.624003525178633,-21.624003525178633
mask_011,2025-09-30,6,42,06:50-07:00,81.45206749649833,502.47949940856347,421.02743191206514,0.0,526.3263926332726,0.0,0.0,526.3263926332726
mask_011,2025-09-30,6,46,07:30-07:40,351.1267230273518,358.245817058624,7.119094031272255,0.0,7.367194458262093,0.0,0.0,7.367194458262093
mask_011,2025-09-30,6,75,12:20-12:30,448.9974225061609,444.578864204432,0.0,4.418558301728865,0.0,1.9720025700615924,0.9860012850307962,-0.9860012850307962
mask_011,2025-09-30,6,76,12:30-12:40,515.1883531300421,450.5182420505354,0.0,64.67011107950668,0.0,26.598816687001097,13.299408343500549,-13.299408343500549
mask_011,2025-09-30,6,81,13:20-13:30,10.706072465578615,0.0,0.0,10.706072465578615,0.0,9.22649325083565,4.613246625417825,-4.613246625417825
mask_011,2025-09-30,6,82,13:30-13:40,71.33162189099554,0.0,0.0,71.33162189099554,0.0,61.50925755660545,30.754628778302724,-30.754628778302724
mask_011,2025-09-30,6,90,14:50-15:00,1180.3062964870592,1168.763346518663,0.0,11.542949968396215,0.0,7.7268507088444265,3.8634253544222132,-3.8634253544222132
mask_011,2025-09-30,6,91,15:00-15:10,1244.3198018559683,1215.5620213320167,0.0,28.757780523951624,0.0,18.980135145808074,9.490067572904037,-9.490067572904037
mask_011,2025-09-30,6,94,15:30-15:40,557.9671172986764,496.4190173917278,0.0,61.54809990694861,0.0,46.37033846989508,23.18516923494754,-23.18516923494754
mask_011,2025-09-30,6,95,15:40-15:50,627.8833124588082,530.2662097126342,0.0,97.61710274617394,0.0,76.36585947833187,38.182929739165935,-38.182929739165935
mask_011,2025-09-30,6,96,15:50-16:00,706.9400624808511,592.1081291791218,0.0,114.83193330172935,0.0,92.49712227454299,46.248561137271494,-46.248561137271494
mask_011,2025-09-30,6,97,16:00-16:10,751.1210408429866,640.226729763479,0.0,110.89431107950759,0.0,91.72068469386072,45.86034234693036,-45.86034234693036
mask_011,2025-09-30,6,98,16:10-16:20,794.0834241894313,687.126735332147,0.0,106.95668885728435,0.0,91.11640323752053,45.558201618760265,-45.558201618760265
mask_011,2025-09-30,6,99,16:20-16:30,840.8867683038735,737.8677016688109,0.0,103.01906663506259,0.0,90.56406147888352,45.28203073944176,-45.28203073944176
mask_011,2025-09-30,6,100,16:30-16:40,885.5275294149849,786.4460850021442,0.0,99.08144441284071,0.0,89.41109543814746,44.70554771907373,-44.70554771907373
mask_011,2025-09-30,6,101,16:40-16:50,918.6258183693456,823.481996178728,0.0,95.14382219061758,0.0,87.1802842732629,43.59014213663145,-43.59014213663145
mask_011,2025-09-30,6,102,16:50-17:00,974.6733060736861,883.4671061052902,0.0,91.20619996839594,0.0,84.493423650722,42.246711825361,-42.246711825361
mask_011,2025-09-30,6,103,17:00-17:10,1007.4100034878395,927.5109674083321,0.0,79.89903607950737,0.0,75.60046793842987,37.800233969214936,-37.800233969214936
mask_011,2025-09-30,6,104,17:10-17:20,1012.5105590808499,943.9186868902322,0.0,68.59187219061778,0.0,66.82220188809984,33.41110094404992,-33.41110094404992
mask_011,2025-09-30,6,105,17:20-17:30,1039.2447075770833,981.9599992753542,0.0,57.2847083017291,0.0,56.494179327165234,28.247089663582617,-28.247089663582617
mask_011,2025-09-30,6,106,17:30-17:40,1094.305622802949,1048.3280783901084,0.0,45.97754441284064,0.0,44.874083346932466,22.437041673466233,-22.437041673466233
mask_011,2025-09-30,6,107,17:40-17:50,952.7852497398482,918.114869215897,0.0,34.67038052395117,0.0,37.24292275882834,18.62146137941417,-18.62146137941417
mask_011,2025-09-30,6,108,17:50-18:00,829.1939893923034,805.8307727572408,0.0,23.3632166350626,0.0,28.76712864275258,14.38356432137629,-14.38356432137629
mask_100,2025-09-30,18,109,18:00-18:10,774.5418759136171,758.542178078806,0.0,15.999697834811059,0.0,20.09722045030617,10.048610225153086,-10.048610225153086
mask_100,2025-09-30,18,110,18:10-18:20,817.2033712593036,801.2036734244925,0.0,15.999697834811059,0.0,19.914823894989322,9.957411947494661,-9.957411947494661
mask_100,2025-09-30,18,111,18:20-18:30,832.5518721773781,816.552174342567,0.0,15.999697834811059,0.0,20.071620933770472,10.035810466885236,-10.035810466885236
mask_100,2025-09-30,18,112,18:30-18:40,833.7863416509595,817.7866438161483,0.0,15.999697834811172,0.0,20.03482162875055,10.017410814375275,-10.017410814375275
mask_100,2025-09-30,18,113,18:40-18:50,833.673201938971,817.6735041041599,0.0,15.999697834811172,0.0,20.609210781020273,10.304605390510137,-10.304605390510137
mask_100,2025-09-30,18,115,19:00-19:10,0.6062929036054356,0.0,0.0,0.6062929036054356,0.0,0.8198898935456307,0.40994494677281534,-0.40994494677281534
mask_100,2025-09-30,18,116,19:10-19:20,1.5422826891600607,0.0,0.0,1.5422826891600607,0.0,2.073599075575702,1.036799537787851,-1.036799537787851
mask_100,2025-09-30,18,117,19:20-19:30,2.1098608385034368,0.0,0.0,2.1098608385034368,0.0,2.844725368554184,1.422362684277092,-1.422362684277092
mask_100,2025-09-30,18,120,19:50-20:00,1.093413734123601,0.0,0.0,1.093413734123601,0.0,1.474140396345439,0.7370701981727195,-0.7370701981727195
mask_100,2025-09-30,18,121,20:00-20:10,1.6727253476211672,0.0,0.0,1.6727253476211672,0.0,2.260353762240483,1.1301768811202415,-1.1301768811202415
mask_100,2025-09-30,18,122,20:10-20:20,486.1013240283937,319.8320533317473,0.0,166.2692706966464,0.0,222.80082273350618,111.40041136675309,-111.40041136675309
mask_100,2025-09-30,18,123,20:20-20:30,2.7028299732616006,0.0,0.0,2.7028299732616006,0.0,3.645847350932573,1.8229236754662865,-1.8229236754662865
mask_100,2025-09-30,18,125,20:40-20:50,836.4322353834896,820.4325375486784,0.0,15.999697834811172,0.0,19.561230572840138,9.780615286420069,-9.780615286420069
mask_100,2025-09-30,18,126,20:50-21:00,835.5810245592841,819.581326724473,0.0,15.999697834811059,0.0,14.93091801944568,7.46545900972284,-7.46545900972284
mask_100,2025-09-30,18,127,21:00-21:10,836.3134365666435,820.3137387318325,0.0,15.999697834811059,0.0,14.50852599660667,7.254262998303335,-7.254262998303335
mask_100,2025-09-30,18,128,21:10-21:20,833.1638364192088,817.1641385843977,0.0,15.999697834811059,0.0,14.993316841001445,7.496658420500722,-7.496658420500722
mask_100,2025-09-30,18,129,21:20-21:30,833.1638364192088,817.1641385843977,0.0,15.999697834811059,0.0,14.993316841001445,7.496658420500722,-7.496658420500722
mask_100,2025-09-30,18,130,21:30-21:40,836.7454883655334,820.7457905307224,0.0,15.999697834811059,0.0,15.793301732741996,7.896650866370998,-7.896650866370998
mask_100,2025-09-30,18,131,21:40-21:50,774.5245399893776,758.5248421545664,0.0,15.999697834811172,0.0,12.422165398947394,6.211082699473697,-6.211082699473697
mask_100,2025-09-30,18,132,21:50-22:00,636.3902830687704,620.3905852339592,0.0,15.999697834811172,0.0,6.734272818672022,3.367136409336011,-3.367136409336011
mask_100,2025-09-30,18,133,22:00-22:10,596.0038721303923,580.0041742955812,0.0,15.999697834811172,0.0,6.1742833944536315,3.0871416972268158,-3.0871416972268158
mask_100,2025-09-30,18,134,22:10-22:20,623.7708122030792,607.7711143682681,0.0,15.999697834811172,0.0,6.988668014245521,3.4943340071227604,-3.4943340071227604
mask_100,2025-09-30,18,135,22:20-22:30,638.6350607786844,622.6353629438734,0.0,15.999697834811059,0.0,6.716673151053683,3.3583365755268413,-3.3583365755268413
mask_100,2025-09-30,18,136,22:30-22:40,633.9693010963133,617.9696032615022,0.0,15.999697834811059,0.0,6.69747351365191,3.348736756825955,-3.348736756825955
mask_100,2025-09-30,18,137,22:40-22:50,612.9113447629544,596.9116469281432,0.0,15.999697834811172,0.0,6.785471851743418,3.392735925871709,-3.392735925871709
mask_100,2025-09-30,18,138,22:50-23:00,626.6139686671121,610.6142708323009,0.0,15.999697834811172,0.0,6.779071972609494,3.389535986304747,-3.389535986304747
mask_100,2025-09-30,18,139,23:00-23:10,619.5123080568012,603.51261022199,0.0,15.999697834811172,0.0,6.796671640227786,3.398335820113893,-3.398335820113893
mask_100,2025-09-30,18,140,23:10-23:20,624.5197268395061,608.5200290046951,0.0,15.999697834811059,0.0,6.783871881959889,3.3919359409799443,-3.3919359409799443
mask_100,2025-09-30,18,141,23:20-23:30,632.4493261567206,616.4496283219095,0.0,15.999697834811172,0.0,6.751872486290314,3.375936243145157,-3.375936243145157
mask_100,2025-09-30,18,142,23:30-23:40,632.4122323867138,616.4125345519026,0.0,15.999697834811172,0.0,6.783871881959937,3.3919359409799683,-3.3919359409799683
mask_100,2025-09-30,18,143,23:40-23:50,625.7842198690558,609.7845220342447,0.0,15.999697834811172,0.0,6.833470945247852,3.416735472623926,-3.416735472623926
mask_100,2025-09-30,18,144,23:50-24:00,580.0779696377635,564.0782718029524,0.0,15.999697834811172,0.0,6.841470794165257,3.4207353970826286,-3.4207353970826286
mask_101,2025-09-30,6,42,06:50-07:00,81.45206749649833,502.47949940856347,421.02743191206514,0.0,526.3263926332726,0.0,0.0,526.3263926332726
mask_101,2025-09-30,6,46,07:30-07:40,351.1267230273518,358.245817058624,7.119094031272255,0.0,7.367194458262093,0.0,0.0,7.367194458262093
mask_101,2025-09-30,6,75,12:20-12:30,448.9974225061609,444.578864204432,0.0,4.418558301728865,0.0,1.9720025700615924,0.9860012850307962,-0.9860012850307962
mask_101,2025-09-30,6,76,12:30-12:40,515.1883531300421,450.5182420505354,0.0,64.67011107950668,0.0,26.598816687001097,13.299408343500549,-13.299408343500549
mask_101,2025-09-30,6,81,13:20-13:30,10.706072465578615,0.0,0.0,10.706072465578615,0.0,9.22649325083565,4.613246625417825,-4.613246625417825
mask_101,2025-09-30,6,82,13:30-13:40,71.33162189099554,0.0,0.0,71.33162189099554,0.0,61.50925755660545,30.754628778302724,-30.754628778302724
mask_101,2025-09-30,6,90,14:50-15:00,1180.3062964870592,1168.763346518663,0.0,11.542949968396215,0.0,7.7268507088444265,3.8634253544222132,-3.8634253544222132
mask_101,2025-09-30,6,91,15:00-15:10,1244.3198018559683,1215.5620213320167,0.0,28.757780523951624,0.0,18.980135145808074,9.490067572904037,-9.490067572904037
mask_101,2025-09-30,6,94,15:30-15:40,557.9671172986764,496.4190173917278,0.0,61.54809990694861,0.0,46.37033846989508,23.18516923494754,-23.18516923494754
mask_101,2025-09-30,6,95,15:40-15:50,627.8833124588082,530.2662097126342,0.0,97.61710274617394,0.0,76.36585947833187,38.182929739165935,-38.182929739165935
mask_101,2025-09-30,6,96,15:50-16:00,706.9400624808511,592.1081291791218,0.0,114.83193330172935,0.0,92.49712227454299,46.248561137271494,-46.248561137271494
mask_101,2025-09-30,6,97,16:00-16:10,751.1210408429866,640.226729763479,0.0,110.89431107950759,0.0,91.72068469386072,45.86034234693036,-45.86034234693036
mask_101,2025-09-30,6,98,16:10-16:20,794.0834241894313,687.126735332147,0.0,106.95668885728435,0.0,91.11640323752053,45.558201618760265,-45.558201618760265
mask_101,2025-09-30,6,99,16:20-16:30,840.8867683038735,737.8677016688109,0.0,103.01906663506259,0.0,90.56406147888352,45.28203073944176,-45.28203073944176
mask_101,2025-09-30,6,100,16:30-16:40,885.5275294149849,786.4460850021442,0.0,99.08144441284071,0.0,89.41109543814746,44.70554771907373,-44.70554771907373
mask_101,2025-09-30,6,101,16:40-16:50,918.6258183693456,823.481996178728,0.0,95.14382219061758,0.0,87.1802842732629,43.59014213663145,-43.59014213663145
mask_101,2025-09-30,6,102,16:50-17:00,974.6733060736861,883.4671061052902,0.0,91.20619996839594,0.0,84.493423650722,42.246711825361,-42.246711825361
mask_101,2025-09-30,6,103,17:00-17:10,1007.4100034878395,927.5109674083321,0.0,79.89903607950737,0.0,75.60046793842987,37.800233969214936,-37.800233969214936
mask_101,2025-09-30,6,104,17:10-17:20,1012.5105590808499,943.9186868902322,0.0,68.59187219061778,0.0,66.82220188809984,33.41110094404992,-33.41110094404992
mask_101,2025-09-30,6,105,17:20-17:30,1039.2447075770833,981.9599992753542,0.0,57.2847083017291,0.0,56.494179327165234,28.247089663582617,-28.247089663582617
mask_101,2025-09-30,6,106,17:30-17:40,1094.305622802949,1048.3280783901084,0.0,45.97754441284064,0.0,44.874083346932466,22.437041673466233,-22.437041673466233
mask_101,2025-09-30,6,107,17:40-17:50,952.7852497398482,918.114869215897,0.0,34.67038052395117,0.0,37.24292275882834,18.62146137941417,-18.62146137941417
mask_101,2025-09-30,6,108,17:50-18:00,829.1939893923034,805.8307727572408,0.0,23.3632166350626,0.0,28.76712864275258,14.38356432137629,-14.38356432137629
mask_101,2025-09-30,18,109,18:00-18:10,774.5418759136171,758.542178078806,0.0,15.999697834811059,0.0,20.09722045030617,10.048610225153086,-10.048610225153086
mask_101,2025-09-30,18,110,18:10-18:20,817.2033712593036,801.2036734244925,0.0,15.999697834811059,0.0,19.914823894989322,9.957411947494661,-9.957411947494661
mask_101,2025-09-30,18,111,18:20-18:30,832.5518721773781,816.552174342567,0.0,15.999697834811059,0.0,20.071620933770472,10.035810466885236,-10.035810466885236
mask_101,2025-09-30,18,112,18:30-18:40,833.7863416509595,817.7866438161483,0.0,15.999697834811172,0.0,20.03482162875055,10.017410814375275,-10.017410814375275
mask_101,2025-09-30,18,113,18:40-18:50,833.673201938971,817.6735041041599,0.0,15.999697834811172,0.0,20.609210781020273,10.304605390510137,-10.304605390510137
mask_101,2025-09-30,18,115,19:00-19:10,0.6062929036054356,0.0,0.0,0.6062929036054356,0.0,0.8198898935456307,0.40994494677281534,-0.40994494677281534
mask_101,2025-09-30,18,116,19:10-19:20,1.5422826891600607,0.0,0.0,1.5422826891600607,0.0,2.073599075575702,1.036799537787851,-1.036799537787851
mask_101,2025-09-30,18,117,19:20-19:30,2.1098608385034368,0.0,0.0,2.1098608385034368,0.0,2.844725368554184,1.422362684277092,-1.422362684277092
mask_101,2025-09-30,18,120,19:50-20:00,1.093413734123601,0.0,0.0,1.093413734123601,0.0,1.474140396345439,0.7370701981727195,-0.7370701981727195
mask_101,2025-09-30,18,121,20:00-20:10,1.6727253476211672,0.0,0.0,1.6727253476211672,0.0,2.260353762240483,1.1301768811202415,-1.1301768811202415
mask_101,2025-09-30,18,122,20:10-20:20,486.1013240283937,385.9648631257101,0.0,100.13646090268361,0.0,134.18285760959606,67.09142880479803,-67.09142880479803
mask_101,2025-09-30,18,123,20:20-20:30,2.7028299732616006,0.0,0.0,2.7028299732616006,0.0,3.645847350932573,1.8229236754662865,-1.8229236754662865
mask_101,2025-09-30,18,125,20:40-20:50,836.4322353834896,820.4325375486784,0.0,15.999697834811172,0.0,19.561230572840138,9.780615286420069,-9.780615286420069
mask_101,2025-09-30,18,126,20:50-21:00,835.5810245592841,819.581326724473,0.0,15.999697834811059,0.0,14.93091801944568,7.46545900972284,-7.46545900972284
mask_101,2025-09-30,18,127,21:00-21:10,836.3134365666435,820.3137387318325,0.0,15.999697834811059,0.0,14.50852599660667,7.254262998303335,-7.254262998303335
mask_101,2025-09-30,18,128,21:10-21:20,833.1638364192088,817.1641385843977,0.0,15.999697834811059,0.0,14.993316841001445,7.496658420500722,-7.496658420500722
mask_101,2025-09-30,18,129,21:20-21:30,833.1638364192088,817.1641385843977,0.0,15.999697834811059,0.0,14.993316841001445,7.496658420500722,-7.496658420500722
mask_101,2025-09-30,18,130,21:30-21:40,836.7454883655334,820.7457905307224,0.0,15.999697834811059,0.0,15.793301732741996,7.896650866370998,-7.896650866370998
mask_101,2025-09-30,18,131,21:40-21:50,774.5245399893776,758.5248421545664,0.0,15.999697834811172,0.0,12.422165398947394,6.211082699473697,-6.211082699473697
mask_101,2025-09-30,18,132,21:50-22:00,636.3902830687704,620.3905852339592,0.0,15.999697834811172,0.0,6.734272818672022,3.367136409336011,-3.367136409336011
mask_101,2025-09-30,18,133,22:00-22:10,596.0038721303923,580.0041742955812,0.0,15.999697834811172,0.0,6.1742833944536315,3.0871416972268158,-3.0871416972268158
mask_101,2025-09-30,18,134,22:10-22:20,623.7708122030792,607.7711143682681,0.0,15.999697834811172,0.0,6.988668014245521,3.4943340071227604,-3.4943340071227604
mask_101,2025-09-30,18,135,22:20-22:30,638.6350607786844,622.6353629438734,0.0,15.999697834811059,0.0,6.716673151053683,3.3583365755268413,-3.3583365755268413
mask_101,2025-09-30,18,136,22:30-22:40,633.9693010963133,617.9696032615022,0.0,15.999697834811059,0.0,6.69747351365191,3.348736756825955,-3.348736756825955
mask_101,2025-09-30,18,137,22:40-22:50,612.9113447629544,596.9116469281432,0.0,15.999697834811172,0.0,6.785471851743418,3.392735925871709,-3.392735925871709
mask_101,2025-09-30,18,138,22:50-23:00,626.6139686671121,610.6142708323009,0.0,15.999697834811172,0.0,6.779071972609494,3.389535986304747,-3.389535986304747
mask_101,2025-09-30,18,139,23:00-23:10,619.5123080568012,603.51261022199,0.0,15.999697834811172,0.0,6.796671640227786,3.398335820113893,-3.398335820113893
mask_101,2025-09-30,18,140,23:10-23:20,624.5197268395061,608.5200290046951,0.0,15.999697834811059,0.0,6.783871881959889,3.3919359409799443,-3.3919359409799443
mask_101,2025-09-30,18,141,23:20-23:30,632.4493261567206,616.4496283219095,0.0,15.999697834811172,0.0,6.751872486290314,3.375936243145157,-3.375936243145157
mask_101,2025-09-30,18,142,23:30-23:40,632.4122323867138,616.4125345519026,0.0,15.999697834811172,0.0,6.783871881959937,3.3919359409799683,-3.3919359409799683
mask_101,2025-09-30,18,143,23:40-23:50,625.7842198690558,609.7845220342447,0.0,15.999697834811172,0.0,6.833470945247852,3.416735472623926,-3.416735472623926
mask_101,2025-09-30,18,144,23:50-24:00,580.0779696377635,564.0782718029524,0.0,15.999697834811172,0.0,6.841470794165257,3.4207353970826286,-3.4207353970826286
mask_110,2025-09-30,12,90,14:50-15:00,1180.3062964870592,1139.0195045893163,0.0,41.28679189774289,0.0,27.63737849634909,13.818689248174545,-13.818689248174545
mask_110,2025-09-30,12,91,15:00-15:10,1244.3198018559683,1189.9824766248926,0.0,54.33732523107574,0.0,35.86263465250999,17.931317326254995,-17.931317326254995
mask_110,2025-09-30,12,100,16:30-16:40,885.5275294149849,787.509295554726,0.0,98.01823386025887,0.0,88.4516542354976,44.2258271177488,-44.2258271177488
mask_110,2025-09-30,12,101,16:40-16:50,918.6258183693456,822.1465903604919,0.0,96.47922800885362,0.0,88.40391662451258,44.20195831225629,-44.20195831225629
mask_110,2025-09-30,12,102,16:50-17:00,974.6733060736861,882.81623084261,0.0,91.85707523107612,0.0,85.09639449406892,42.54819724703446,-42.54819724703446
mask_110,2025-09-30,12,103,17:00-17:10,1007.4100034878395,925.0084643678744,0.0,82.40153911996515,0.0,77.96833631531103,38.98416815765552,-38.98416815765552
mask_110,2025-09-30,12,104,17:10-17:20,1012.5105590808499,939.5645560719963,0.0,72.94600300885361,0.0,71.06399613122518,35.53199806561259,-35.53199806561259
mask_110,2025-09-30,12,105,17:20-17:30,1039.2447075770833,975.7542406793407,0.0,63.490466897742635,0.0,62.61429845455378,31.30714922727689,-31.30714922727689
mask_110,2025-09-30,12,106,17:30-17:40,1094.305622802949,1040.2706920163173,0.0,54.034930786631776,0.0,52.738092447752614,26.369046223876307,-26.369046223876307
mask_110,2025-09-30,12,107,17:40-17:50,952.7852497398482,908.2058550643278,0.0,44.57939467552035,0.0,47.88718576044396,23.94359288022198,-23.94359288022198
mask_110,2025-09-30,12,108,17:50-18:00,829.1939893923034,794.070130827894,0.0,35.123858564409375,0.0,43.248007050357266,21.624003525178633,-21.624003525178633
mask_110,2025-09-30,18,109,18:00-18:10,774.5418759136171,758.542178078806,0.0,15.999697834811059,0.0,20.09722045030617,10.048610225153086,-10.048610225153086
mask_110,2025-09-30,18,110,18:10-18:20,817.2033712593036,801.2036734244925,0.0,15.999697834811059,0.0,19.914823894989322,9.957411947494661,-9.957411947494661
mask_110,2025-09-30,18,111,18:20-18:30,832.5518721773781,816.552174342567,0.0,15.999697834811059,0.0,20.071620933770472,10.035810466885236,-10.035810466885236
