policy,date,initial_cost,increase_cost,cancellation_refund,cancellation_penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,start_kwh,end_kwh
mask_010,2025-10-14,44711.74562874204,0.0,3042.69221694807,1521.346108474035,-1521.346108474035,2.031836210392157e-11,43190.39952026803,72200.46643466456,67412.2965346483,0.0,4788.1699000162625,3.815614491031738e-12,1981.9903664730184,1768.2915394279062
mask_011,2025-10-14,44946.258393769924,3530.479587017436,6337.044152825219,3168.5220764126093,361.9575106048269,580.6200433373074,45888.835947712054,72744.45336351605,66051.15735877691,4264.897538779235,10958.193543518379,121.18497368810438,1492.402130506672,1280.866979307956
mask_100,2025-10-14,44711.74562874204,0.0,0.0,0.0,0.0,1.865398679967711e-11,44711.745628742065,72200.46643466456,72200.46643466456,0.0,0.0,3.47455397786689e-12,1981.9903664730184,1768.2915394279062
mask_101,2025-10-14,44915.613306718675,5101.373999686036,6337.044152825219,3168.5220764126093,1932.8519232734266,1244.1324766396879,48092.59770663179,72673.36756659827,64270.46496746232,2555.290944382422,10958.193543518382,274.95245941090207,1556.3793477326672,1323.0944954948188
mask_110,2025-10-14,44711.74562874204,0.0,3042.69221694807,1521.346108474035,-1521.346108474035,2.031836210392157e-11,43190.39952026803,72200.46643466456,67412.2965346483,0.0,4788.1699000162625,3.815614491031738e-12,1981.9903664730184,1768.2915394279062
mask_111,2025-10-14,44915.613306718675,3553.599207136856,6337.044152825219,3168.5220764126093,385.0771307242467,580.620043337303,45881.310480780216,72673.36756659827,65992.03730992187,4276.863286841974,10958.193543518379,121.1849736881037,1556.3793477326672,1294.1622549332194
forecast_only,2025-10-14,44711.74562874204,0.0,0.0,0.0,0.0,1.865398679967711e-11,44711.745628742065,72200.46643466456,72200.46643466456,0.0,0.0,3.47455397786689e-12,1981.9903664730184,1768.2915394279062
mask_000,2025-10-15,46392.05205535481,0.0,0.0,0.0,0.0,1.7821103842630136e-11,46392.05205535483,74984.73486647216,74984.73486647216,0.0,0.0,3.3581193381593266e-12,1768.2915394279062,1644.3379401969382
mask_001,2025-10-15,46642.23184913659,1.2632615135848573,5536.9352450998485,2768.4676225499243,-2767.20436103634,2.2497633228590888e-11,43875.02748810028,75565.06377805132,66925.44008253212,0.6839716904003126,8640.307667209603,4.317352031435462e-12,1245.9955190066598,1626.3729888451148
mask_010,2025-10-15,46392.05205535481,0.0,4408.26323481331,2204.131617406655,-2204.131617406655,2.2185534437335615e-11,44187.920437948174,74984.73486647216,68006.55647360657,0.0,6978.1783928656005,4.246297757859452e-12,1768.2915394279062,1573.1140312551784
mask_011,2025-10-15,46625.52841965226,161.1761554352427,5716.134457769161,2858.0672288845803,-2696.891073449338,2.2496094015389547e-11,43928.637346202944,75526.3177110499,66840.22013229807,248.47133294744344,8934.568911699265,4.316907942225612e-12,1280.866979307956,1338.1084700655952
mask_100,2025-10-15,46392.05205535481,0.0,0.0,0.0,0.0,1.7821103842630136e-11,46392.05205535483,74984.73486647216,74984.73486647216,0.0,0.0,3.3581193381593266e-12,1768.2915394279062,1644.3379401969382
mask_101,2025-10-15,46605.301439398754,1.2632615135848573,5536.9352450998485,2768.4676225499243,-2767.20436103634,2.2497633228590888e-11,43838.09707836244,75479.39824862004,66839.77455310084,0.6839716904003126,8640.307667209603,4.317352031435462e-12,1323.0944954948188,1626.3729888451148
mask_110,2025-10-15,46392.05205535481,0.0,4408.26323481331,2204.131617406655,-2204.131617406655,2.2185534437335615e-11,44187.920437948174,74984.73486647216,68006.55647360657,0.0,6978.1783928656005,4.246297757859452e-12,1768.2915394279062,1573.1140312551784
mask_111,2025-10-15,46619.15998262777,161.1761554352427,5716.134457769161,2858.0672288845803,-2696.891073449338,2.2496094015389547e-11,43922.26890917845,75511.54518257738,66825.44760382555,248.47133294744344,8934.568911699265,4.316907942225612e-12,1294.1622549332194,1338.1084700655952
forecast_only,2025-10-15,46392.05205535481,0.0,0.0,0.0,0.0,1.7821103842630136e-11,46392.05205535483,74984.73486647216,74984.73486647216,0.0,0.0,3.3581193381593266e-12,1768.2915394279062,1644.3379401969382
mask_000,2025-10-16,43045.47239205544,0.0,0.0,0.0,0.0,1329.887051649163,44375.359443704605,69862.37048713502,69862.37048713502,0.0,0.0,213.8697155675442,1644.3379401969382,1531.6279110310618
mask_001,2025-10-16,43054.077603752965,101.50413716494128,2354.4898632847235,1177.2449316423617,-1075.7407944774204,5630.527238817386,47608.864048092924,69882.3315441926,66589.51258234787,80.86718659847224,3373.6861484432,958.0468308916237,1626.3729888451148,1365.3351348277356
mask_010,2025-10-16,43079.58864443854,0.0,1297.6267533249372,648.8133766624686,-648.8133766624686,1896.0135016846912,44326.78876946076,69941.50816373697,67979.44069099007,0.0,1962.0674727469013,298.1779866084836,1573.1140312551784,1531.6279110310618
mask_011,2025-10-16,43192.15630824835,274.877748061015,2372.913273337227,1186.4566366686136,-911.5788886075984,4942.345937976401,47222.923357617154,70202.62545394762,67039.25170753905,250.79451597113234,3414.168262379705,808.3307824777719,1338.1084700655952,1365.3351348277356
mask_100,2025-10-16,43045.47239205544,0.0,0.0,0.0,0.0,1329.887051649163,44375.359443704605,69862.37048713502,69862.37048713502,0.0,0.0,213.8697155675442,1644.3379401969382,1531.6279110310618
mask_101,2025-10-16,43054.077603752965,639.5092984592392,2354.4898632847235,1177.2449316423617,-537.7356331831224,3744.5064960617347,46260.84846663158,69882.3315441926,66871.84585951307,363.2004637636676,3373.6861484432,675.7135537264295,1626.3729888451148,1365.3351348277356
mask_110,2025-10-16,43079.58864443854,0.0,1526.3367109868689,763.1683554934344,-763.1683554934344,2660.154640583476,44976.57492952858,69941.50816373697,67647.30331528827,0.0,2294.2048484486977,448.5955189853015,1573.1140312551784,1365.3351348277356
mask_111,2025-10-16,43192.15630824835,812.8829093553129,2372.913273337227,1186.4566366686136,-373.57372731330065,3056.32519522075,45874.9077761558,70202.62545394762,67321.58498470424,533.1277931363277,3414.168262379705,525.9975053125777,1338.1084700655952,1365.3351348277356
forecast_only,2025-10-16,43045.47239205544,0.0,0.0,0.0,0.0,1329.887051649163,44375.359443704605,69862.37048713502,69862.37048713502,0.0,0.0,213.8697155675442,1644.3379401969382,1531.6279110310618
mask_000,2025-10-17,17428.027281521267,0.0,0.0,0.0,0.0,1.9690350017143034e-11,17428.027281521285,33319.77145742749,33319.77145742749,0.0,0.0,3.5986769120199824e-12,1531.6279110310618,2307.632602487192
mask_001,2025-10-17,17507.09025811838,615.9614928886953,160.4896847469852,80.2448423734926,535.7166505152027,1.9238096671259086e-11,18042.8069086336,33504.54120876451,33717.891280251235,491.64741658051815,278.2973450937957,3.4992009290135684e-12,1365.3351348277356,2305.0800963772967
mask_010,2025-10-17,17428.027281521267,383.9670527771244,160.48968474698523,80.24484237349262,303.72221040363183,1.9238096671259086e-11,17731.749491924915,33319.77145742749,33355.248161920324,313.7740495866391,278.2973450937957,3.4992009290135684e-12,1531.6279110310618,2280.645379297907
mask_011,2025-10-17,17507.09025811838,615.9614928886953,160.4896847469852,80.2448423734926,535.7166505152027,1.9238096671259086e-11,18042.8069086336,33504.54120876451,33717.891280251235,491.64741658051815,278.2973450937957,3.4992009290135684e-12,1365.3351348277356,2305.0800963772967
mask_100,2025-10-17,17428.027281521267,0.0,171.0221216752107,85.51106083760536,-85.51106083760536,1.9062315503859397e-11,17342.51622068368,33319.77145742749,33032.859326689795,0.0,286.91213073769023,3.4849900742983664e-12,1531.6279110310618,2044.5008151307384
mask_101,2025-10-17,17507.09025811838,615.9614928886953,160.4896847469852,80.2448423734926,535.7166505152027,1.9238096671259086e-11,18042.8069086336,33504.54120876451,33717.891280251235,491.64741658051815,278.2973450937957,3.4992009290135684e-12,1365.3351348277356,2305.0800963772967
mask_110,2025-10-17,17507.09025811838,383.9670527771244,160.48968474698523,80.24484237349262,303.72221040363183,1.9238096671259086e-11,17810.81246852203,33504.54120876451,33540.017913257354,313.7740495866391,278.2973450937957,3.4992009290135684e-12,1365.3351348277356,2280.645379297907
mask_111,2025-10-17,17507.09025811838,615.9614928886953,160.4896847469852,80.2448423734926,535.7166505152027,1.9238096671259086e-11,18042.8069086336,33504.54120876451,33717.891280251235,491.64741658051815,278.2973450937957,3.4992009290135684e-12,1365.3351348277356,2305.0800963772967
forecast_only,2025-10-17,17428.027281521267,0.0,0.0,0.0,0.0,1.9690350017143034e-11,17428.027281521285,33319.77145742749,33319.77145742749,0.0,0.0,3.5986769120199824e-12,1531.6279110310618,2307.632602487192
mask_000,2025-10-18,18449.194020094725,0.0,0.0,0.0,0.0,1.7174065281011508e-11,18449.194020094743,34010.77116100928,34010.77116100928,0.0,0.0,3.4772185131259903e-12,2307.632602487192,2570.1826434958284
mask_001,2025-10-18,18450.405609661553,5.597319811558121,389.0254142605778,194.5127071302889,-188.91538731873078,1.7174065281011508e-11,18261.49022234284,34013.60727890917,33533.10961393543,3.4737912316502957,483.9714562053947,3.4772185131259903e-12,2305.0800963772967,2570.1826434958284
mask_010,2025-10-18,18462.00395536857,0.0,1140.1937327318462,570.0968663659231,-570.0968663659231,2.2488212625404455e-11,17891.90708900267,34040.75696455294,32678.085482419636,0.0,1362.6714821333028,4.580336110393546e-12,2280.645379297907,2513.8703396793944
mask_011,2025-10-18,18450.405609661553,5.597319811558121,1143.9252792728848,571.9626396364424,-566.3653198248844,2.2488212625404455e-11,17884.040289836692,34013.60727890917,32650.93579677587,3.4737912316502957,1366.1452733649533,4.580336110393546e-12,2305.0800963772967,2513.8703396793944
mask_100,2025-10-18,18574.093908493254,0.0,482.43450212757307,241.21725106378653,-241.21725106378653,1.7174065281011508e-11,18332.876657429486,34303.13981362757,33695.83724026144,0.0,607.3025733661307,3.4772185131259903e-12,2044.5008151307384,1950.6202362177519
mask_101,2025-10-18,18450.405609661553,5.597319811558121,871.4599163881508,435.7299581940754,-430.13263838251726,1.7174065281011508e-11,18020.272971279053,34013.60727890917,32925.8070405693,3.4737912316502957,1091.2740295715257,3.4772185131259903e-12,2305.0800963772967,1950.6202362177519
mask_110,2025-10-18,18462.00395536857,0.0,1572.600947271938,786.300473635969,-786.300473635969,2.220766193161694e-11,17675.703481732624,34040.75696455294,32121.463982488298,0.0,1919.2929820646432,4.523492691532738e-12,2280.645379297907,1950.6202362177519
mask_111,2025-10-18,18450.405609661553,5.597319811558121,1576.3324938129765,788.1662469064883,-782.5689270949302,2.220766193161694e-11,17667.83668256664,34013.60727890917,32094.31429684453,3.4737912316502957,1922.7667732962934,4.523492691532738e-12,2305.0800963772967,1950.6202362177519
forecast_only,2025-10-18,18449.194020094725,0.0,0.0,0.0,0.0,1.7174065281011508e-11,18449.194020094743,34010.77116100928,34010.77116100928,0.0,0.0,3.4772185131259903e-12,2307.632602487192,2570.1826434958284
mask_000,2025-10-19,44200.022197172446,0.0,0.0,0.0,0.0,846.8674639311673,45046.88966110361,70994.74614184818,70994.74614184818,0.0,0.0,142.1680891229452,2570.1826434958284,1508.6183403469356
mask_001,2025-10-19,44200.022197172446,20.897560933191606,627.2550063118188,313.6275031559094,-292.7299422227178,793.9019723405413,44701.194227290274,70994.74614184818,70149.90546908401,12.20849661248917,857.0491693766701,134.33679447092007,2570.1826434958284,1508.6183403469356
mask_010,2025-10-19,44226.97560805702,0.0,2010.546594699216,1005.273297349608,-1005.273297349608,1310.0630611435429,44531.765371850954,71057.3153683109,67622.32155574783,0.0,3434.9938125630783,210.8456185487554,2513.8703396793944,1508.6183403469356
mask_011,2025-10-19,44226.97560805702,20.897560933191606,2185.097275264058,1092.548637632029,-1071.6510766988376,1310.0630611435467,44465.38759250173,71057.3153683109,67538.33570961285,12.20849661248917,3531.188155310545,210.8456185487563,2513.8703396793944,1508.6183403469356
mask_100,2025-10-19,44496.77240761515,0.0,0.0,0.0,0.0,846.8674639311673,45343.639871546315,71683.1488166016,71683.1488166016,0.0,0.0,142.1680891229452,1950.6202362177519,1508.6183403469356
mask_101,2025-10-19,44496.77240761515,20.897560933191606,627.2550063118188,313.6275031559094,-292.7299422227178,793.9019723405413,44997.94443773298,71683.1488166016,70838.30814383744,12.20849661248917,857.0491693766701,134.33679447092007,1950.6202362177519,1508.6183403469356
mask_110,2025-10-19,44496.77240761515,0.0,2010.546594699216,1005.273297349608,-1005.273297349608,1310.0630611435429,44801.56217140908,71683.1488166016,68248.15500403853,0.0,3434.9938125630783,210.8456185487554,1950.6202362177519,1508.6183403469356
mask_111,2025-10-19,44496.77240761515,20.897560933191606,2185.097275264058,1092.548637632029,-1071.6510766988376,1310.0630611435467,44735.184392059855,71683.1488166016,68164.16915790355,12.20849661248917,3531.188155310545,210.8456185487563,1950.6202362177519,1508.6183403469356
forecast_only,2025-10-19,44200.022197172446,0.0,0.0,0.0,0.0,846.8674639311673,45046.88966110361,70994.74614184818,70994.74614184818,0.0,0.0,142.1680891229452,2570.1826434958284,1508.6183403469356
mask_000,2025-10-20,48742.97083367019,0.0,0.0,0.0,0.0,1.7275983754672098e-11,48742.9708336702,77407.31596859104,77407.31596859104,0.0,0.0,3.2875924205200135e-12,1508.6183403469356,1610.0978361124646
mask_001,2025-10-20,48742.97083367019,12.693842128168388,2391.2894057050808,1195.6447028525404,-1182.950860724372,2.2056028115002847e-11,47560.01997294584,77407.31596859104,74438.29375658736,6.872867228765472,2975.895079232453,4.318323476582009e-12,1508.6183403469356,1610.0978361124646
mask_010,2025-10-20,48742.97083367019,0.0,3471.3478795490173,1735.6739397745087,-1735.6739397745087,1.8135132506813535e-11,47007.2968938957,77407.31596859104,71865.5533908082,0.0,5541.762577782842,3.467448550509289e-12,1508.6183403469356,1610.0978361124646
mask_011,2025-10-20,48742.97083367019,12.693842128168388,4223.328113560839,2111.6640567804193,-2098.970214652251,2.1046453468898108e-11,46644.000619017956,77407.31596859104,71448.75404710724,6.872867228765472,5965.434788712564,4.11404244005098e-12,1508.6183403469356,1610.0978361124646
mask_100,2025-10-20,48742.97083367019,0.0,0.0,0.0,0.0,1.7275983754672098e-11,48742.9708336702,77407.31596859104,77407.31596859104,0.0,0.0,3.2875924205200135e-12,1508.6183403469356,1610.0978361124646
mask_101,2025-10-20,48742.97083367019,12.693842128168388,2391.2894057050808,1195.6447028525404,-1182.950860724372,2.2056028115002847e-11,47560.01997294584,77407.31596859104,74438.29375658736,6.872867228765472,2975.895079232453,4.318323476582009e-12,1508.6183403469356,1610.0978361124646
mask_110,2025-10-20,48742.97083367019,0.0,3471.3478795490173,1735.6739397745087,-1735.6739397745087,1.8135132506813535e-11,47007.2968938957,77407.31596859104,71865.5533908082,0.0,5541.762577782842,3.467448550509289e-12,1508.6183403469356,1610.0978361124646
mask_111,2025-10-20,48742.97083367019,12.693842128168388,4223.328113560839,2111.6640567804193,-2098.970214652251,2.1046453468898108e-11,46644.000619017956,77407.31596859104,71448.75404710724,6.872867228765472,5965.434788712564,4.11404244005098e-12,1508.6183403469356,1610.0978361124646
forecast_only,2025-10-20,48742.97083367019,0.0,0.0,0.0,0.0,1.7275983754672098e-11,48742.9708336702,77407.31596859104,77407.31596859104,0.0,0.0,3.2875924205200135e-12,1508.6183403469356,1610.0978361124646
mask_000,2025-10-21,47594.526086848746,0.0,0.0,0.0,0.0,2.2083636586067715e-11,47594.52608684877,76423.87192608541,76423.87192608541,0.0,0.0,5.045075468501636e-12,1610.0978361124646,2140.8914060273687
mask_001,2025-10-21,47594.526086848746,0.0,0.0,0.0,0.0,2.2083636586067715e-11,47594.52608684877,76423.87192608541,76423.87192608541,0.0,0.0,5.045075468501636e-12,1610.0978361124646,2140.8914060273687
mask_010,2025-10-21,47594.526086848746,0.0,1966.6410605078327,983.3205302539163,-983.3205302539163,1.648279635002581e-11,46611.20555659484,76423.87192608541,73799.4460367711,0.0,2624.425889314302,3.907763002075626e-12,1610.0978361124646,2140.8914060273687
mask_011,2025-10-21,47594.526086848746,0.0,1966.6410605078327,983.3205302539163,-983.3205302539163,1.648279635002581e-11,46611.20555659484,76423.87192608541,73799.4460367711,0.0,2624.425889314302,3.907763002075626e-12,1610.0978361124646,2140.8914060273687
mask_100,2025-10-21,47594.526086848746,0.0,0.0,0.0,0.0,2.2083636586067715e-11,47594.52608684877,76423.87192608541,76423.87192608541,0.0,0.0,5.045075468501636e-12,1610.0978361124646,2140.8914060273687
mask_101,2025-10-21,47594.526086848746,0.0,0.0,0.0,0.0,2.2083636586067715e-11,47594.52608684877,76423.87192608541,76423.87192608541,0.0,0.0,5.045075468501636e-12,1610.0978361124646,2140.8914060273687
mask_110,2025-10-21,47594.526086848746,0.0,1966.6410605078327,983.3205302539163,-983.3205302539163,1.648279635002581e-11,46611.20555659484,76423.87192608541,73799.4460367711,0.0,2624.425889314302,3.907763002075626e-12,1610.0978361124646,2140.8914060273687
mask_111,2025-10-21,47594.526086848746,0.0,1966.6410605078327,983.3205302539163,-983.3205302539163,1.648279635002581e-11,46611.20555659484,76423.87192608541,73799.4460367711,0.0,2624.425889314302,3.907763002075626e-12,1610.0978361124646,2140.8914060273687
forecast_only,2025-10-21,47594.526086848746,0.0,0.0,0.0,0.0,2.2083636586067715e-11,47594.52608684877,76423.87192608541,76423.87192608541,0.0,0.0,5.045075468501636e-12,1610.0978361124646,2140.8914060273687
mask_000,2025-10-22,44640.66325425135,0.0,0.0,0.0,0.0,2893.589433133407,47534.25268738475,71889.0642944803,71889.0642944803,0.0,0.0,444.20483029158106,2140.8914060273687,1385.386453057838
mask_001,2025-10-22,44640.66325425135,26.4725365170986,1428.5082286420609,714.2541143210304,-687.7815778039318,4808.069701818521,48760.95137826594,71889.0642944803,70026.51332121281,14.96400180848616,1877.5149750759836,734.6172458327393,2140.8914060273687,1385.386453057838
mask_010,2025-10-22,44640.66325425135,0.0,789.6024694888418,394.8012347444209,-394.8012347444209,3088.511152175861,47334.37317168279,71889.0642944803,70601.47285248028,0.0,1287.5914420000186,473.29762417851464,2140.8914060273687,1385.386453057838
mask_011,2025-10-22,44640.66325425135,256.18929457865465,1819.087243776875,909.5436218884375,-653.3543273097829,3824.16974385333,47811.47867079489,71889.0642944803,69477.71252042579,224.5837189244853,2635.935492978994,637.1234982567992,2140.8914060273687,1213.427184737669
mask_100,2025-10-22,44640.66325425135,0.0,0.0,0.0,0.0,2893.589433133407,47534.25268738475,71889.0642944803,71889.0642944803,0.0,0.0,444.20483029158106,2140.8914060273687,1385.386453057838
mask_101,2025-10-22,44640.66325425135,376.7370756008753,1606.9227088257903,803.4613544128952,-426.72427881201975,3974.4327094770474,48188.371684916376,71889.0642944803,69916.00907408987,197.43239776697908,2170.4876181574136,659.5508065588465,2140.8914060273687,1213.427184737669
mask_110,2025-10-22,44640.66325425135,0.0,789.6024694888418,394.8012347444209,-394.8012347444209,3088.511152175861,47334.37317168279,71889.0642944803,70601.47285248028,0.0,1287.5914420000186,473.29762417851464,2140.8914060273687,1385.386453057838
mask_111,2025-10-22,44640.66325425135,256.18929457865465,1819.087243776875,909.5436218884375,-653.3543273097829,3824.16974385333,47811.47867079489,71889.0642944803,69477.71252042579,224.5837189244853,2635.935492978994,637.1234982567992,2140.8914060273687,1213.427184737669
forecast_only,2025-10-22,44640.66325425135,0.0,0.0,0.0,0.0,2893.589433133407,47534.25268738475,71889.0642944803,71889.0642944803,0.0,0.0,444.20483029158106,2140.8914060273687,1385.386453057838
mask_000,2025-10-23,52311.069831951696,0.0,0.0,0.0,0.0,3.0283461960323163e-11,52311.069831951725,83889.56281140095,83889.56281140095,0.0,0.0,6.012079722950148e-12,1385.386453057838,1464.0731421588641
mask_001,2025-10-23,52311.069831951696,401.1733798016982,9912.56549546572,4956.28274773286,-4555.1093679311625,2.8504669735696097e-11,47755.960464020565,83889.56281140095,68543.97191728077,296.77460577248473,15642.365499892674,5.2660098504020425e-12,1385.386453057838,1552.9326863175336
mask_010,2025-10-23,52311.069831951696,251.84196179569076,4130.090645271317,2065.0453226356585,-1813.203360839968,2.7573656247170678e-11,50497.86647111176,83889.56281140095,76721.79169658083,201.56876773730016,7369.339882557433,5.31930055558405e-12,1385.386453057838,1464.0731421588641
mask_011,2025-10-23,52393.43832147705,401.1733798016982,9912.56549546572,4956.28274773286,-4555.1093679311625,2.8504669735696097e-11,47838.32895354592,84080.62866509003,68735.03777096984,296.77460577248473,15642.365499892674,5.2660098504020425e-12,1213.427184737669,1552.9326863175336
mask_100,2025-10-23,52311.069831951696,0.0,0.0,0.0,0.0,3.0283461960323163e-11,52311.069831951725,83889.56281140095,83889.56281140095,0.0,0.0,6.012079722950148e-12,1385.386453057838,1464.0731421588641
mask_101,2025-10-23,52393.43832147705,401.1733798016982,9912.56549546572,4956.28274773286,-4555.1093679311625,2.8504669735696097e-11,47838.32895354592,84080.62866509003,68735.03777096984,296.77460577248473,15642.365499892674,5.2660098504020425e-12,1213.427184737669,1552.9326863175336
mask_110,2025-10-23,52311.069831951696,251.84196179569076,4130.090645271317,2065.0453226356585,-1813.203360839968,2.7573656247170678e-11,50497.86647111176,83889.56281140095,76721.79169658083,201.56876773730016,7369.339882557433,5.31930055558405e-12,1385.386453057838,1464.0731421588641
mask_111,2025-10-23,52393.43832147705,401.1733798016982,9912.56549546572,4956.28274773286,-4555.1093679311625,2.8504669735696097e-11,47838.32895354592,84080.62866509003,68735.03777096984,296.77460577248473,15642.365499892674,5.2660098504020425e-12,1213.427184737669,1552.9326863175336
forecast_only,2025-10-23,52311.069831951696,0.0,0.0,0.0,0.0,3.0283461960323163e-11,52311.069831951725,83889.56281140095,83889.56281140095,0.0,0.0,6.012079722950148e-12,1385.386453057838,1464.0731421588641
mask_000,2025-10-24,18389.42694958711,0.0,0.0,0.0,0.0,2.0012073331798773e-11,18389.42694958713,34767.97589595262,34767.97589595262,0.0,0.0,4.002131959168764e-12,1464.0731421588641,2142.8791424868614
mask_001,2025-10-24,18347.1199332849,0.0,0.0,0.0,0.0,2.0012073331798773e-11,18347.11993328492,34669.24306910965,34669.24306910965,0.0,0.0,4.002131959168764e-12,1552.9326863175336,2142.8791424868614
mask_010,2025-10-24,18389.42694958711,0.0,0.0,0.0,0.0,2.0012073331798773e-11,18389.42694958713,34767.97589595262,34767.97589595262,0.0,0.0,4.002131959168764e-12,1464.0731421588641,2142.8791424868614
mask_011,2025-10-24,18347.1199332849,0.0,0.0,0.0,0.0,2.0012073331798773e-11,18347.11993328492,34669.24306910965,34669.24306910965,0.0,0.0,4.002131959168764e-12,1552.9326863175336,2142.8791424868614
mask_100,2025-10-24,18389.42694958711,0.0,502.22473155502865,251.11236577751433,-251.11236577751433,299.45539872149124,18437.76998253108,34767.97589595262,34142.7278838279,0.0,625.2480121247127,61.26160213867749,1464.0731421588641,1568.1021132294557
mask_101,2025-10-24,18347.1199332849,0.0,502.22473155502865,251.11236577751433,-251.11236577751433,299.45539872149124,18395.46296622887,34669.24306910965,34043.99505698494,0.0,625.2480121247127,61.26160213867749,1552.9326863175336,1568.1021132294557
mask_110,2025-10-24,18389.42694958711,0.0,502.22473155502865,251.11236577751433,-251.11236577751433,299.45539872149124,18437.76998253108,34767.97589595262,34142.7278838279,0.0,625.2480121247127,61.26160213867749,1464.0731421588641,1568.1021132294557
mask_111,2025-10-24,18347.1199332849,0.0,502.22473155502865,251.11236577751433,-251.11236577751433,299.45539872149124,18395.46296622887,34669.24306910965,34043.99505698494,0.0,625.2480121247127,61.26160213867749,1552.9326863175336,1568.1021132294557
forecast_only,2025-10-24,18389.42694958711,0.0,0.0,0.0,0.0,2.0012073331798773e-11,18389.42694958713,34767.97589595262,34767.97589595262,0.0,0.0,4.002131959168764e-12,1464.0731421588641,2142.8791424868614
mask_000,2025-10-25,18321.165591924342,0.0,0.0,0.0,0.0,2.064670412416092e-11,18321.165591924364,34248.00191252169,34248.00191252169,0.0,0.0,3.345226873285867e-12,2142.8791424868614,2234.0845569242124
mask_001,2025-10-25,18321.165591924342,0.0,0.0,0.0,0.0,2.064670412416092e-11,18321.165591924364,34248.00191252169,34248.00191252169,0.0,0.0,3.345226873285867e-12,2142.8791424868614,2234.0845569242124
mask_010,2025-10-25,18321.165591924342,0.0,111.73058085057455,55.86529042528728,-55.86529042528728,2.064670412416092e-11,18265.30030149908,34248.00191252169,34113.486122145114,0.0,134.51579037657226,3.345226873285867e-12,2142.8791424868614,2226.2989519726457
mask_011,2025-10-25,18321.165591924342,0.0,111.73058085057455,55.86529042528728,-55.86529042528728,2.064670412416092e-11,18265.30030149908,34248.00191252169,34113.486122145114,0.0,134.51579037657226,3.345226873285867e-12,2142.8791424868614,2226.2989519726457
mask_100,2025-10-25,18594.616484317678,0.0,448.4110903990659,224.20554519953296,-224.20554519953296,2.1645849779261538e-11,18370.410939118166,34886.64305614102,34326.17504383205,0.0,560.4680123089759,3.565495121371498e-12,1568.1021132294557,1661.4938462127877
mask_101,2025-10-25,18594.616484317678,0.0,448.4110903990659,224.20554519953296,-224.20554519953296,2.1645849779261538e-11,18370.410939118166,34886.64305614102,34326.17504383205,0.0,560.4680123089759,3.565495121371498e-12,1568.1021132294557,1661.4938462127877
mask_110,2025-10-25,18594.616484317678,0.0,553.0341132382777,276.5170566191388,-276.5170566191388,2.1645849779261538e-11,18318.09942769856,34886.64305614102,34198.666297911885,0.0,687.976758229138,3.565495121371498e-12,1568.1021132294557,1661.4938462127877
mask_111,2025-10-25,18594.616484317678,0.0,553.0341132382777,276.5170566191388,-276.5170566191388,2.1645849779261538e-11,18318.09942769856,34886.64305614102,34198.666297911885,0.0,687.976758229138,3.565495121371498e-12,1568.1021132294557,1661.4938462127877
forecast_only,2025-10-25,18321.165591924342,0.0,0.0,0.0,0.0,2.064670412416092e-11,18321.165591924364,34248.00191252169,34248.00191252169,0.0,0.0,3.345226873285867e-12,2142.8791424868614,2234.0845569242124
mask_000,2025-10-26,48254.76521068033,0.0,0.0,0.0,0.0,4.099712391791854e-11,48254.76521068037,77224.07485952173,77224.07485952173,0.0,0.0,7.565503779005667e-12,2234.0845569242124,1747.5282880060597
mask_001,2025-10-26,48254.76521068033,489.83134885437784,5431.671880972285,2715.8359404861426,-2226.0045916317645,2.8344260272206153e-11,46028.76061904859,77224.07485952173,69176.24846204446,345.65123427521314,8393.4776317525,5.215383680479135e-12,2234.0845569242124,1895.1450062429587
mask_010,2025-10-26,48258.49451545213,73.79820944886276,1658.4381298642288,829.2190649321144,-755.4208554832517,3.5320859126386495e-11,47503.07365996891,77232.72553169014,73815.63313308184,53.08021149449155,3470.1726101027934,6.387779194483301e-12,2226.2989519726457,1764.8072892238863
mask_011,2025-10-26,48258.49451545213,489.83134885437784,5431.671880972285,2715.8359404861426,-2226.0045916317645,2.8344260272206153e-11,46032.48992382039,77232.72553169014,69184.89913421286,345.65123427521314,8393.4776317525,5.215383680479135e-12,2226.2989519726457,1895.1450062429587
mask_100,2025-10-26,48529.0361611111,96.49561038875082,174.29972387190975,87.14986193595487,9.345748452795945,4.0677609280947996e-11,48538.38190956394,77860.28676031221,77624.01300825633,49.942090618611815,286.2158426744877,7.611689056830073e-12,1661.4938462127877,1534.8509448154514
mask_101,2025-10-26,48529.0361611111,489.83134885437784,5431.671880972285,2715.8359404861426,-2226.0045916317645,2.8441920818522705e-11,46303.03156947936,77860.28676031221,69812.46036283491,345.65123427521314,8393.4776317525,5.260680779883842e-12,1661.4938462127877,1895.1450062429587
mask_110,2025-10-26,48529.0361611111,140.24675985489222,1832.7378537361385,916.3689268680693,-776.1221670131771,3.5001344489415946e-11,47752.91399409796,77860.28676031221,74191.36950855199,87.4712010170594,3756.3884527772807,6.433964472307707e-12,1661.4938462127877,1534.8509448154514
