day,source,joint,issue,atoms,fallback_state,fallback_all
330,43,False,0,7,5,0
330,43,False,1,7,0,0
330,43,False,2,7,0,0
330,43,False,3,7,0,0
330,43,True,0,7,51,0
330,43,True,1,7,32,0
330,43,True,2,7,11,0
330,43,True,3,7,5,0
331,42,True,0,7,35,0
331,42,False,0,7,0,0
331,43,False,0,7,5,0
331,43,False,1,7,0,0
331,43,False,2,7,0,0
331,43,False,3,7,0,0
331,43,True,0,7,51,0
331,43,True,1,7,32,0
331,43,True,2,7,11,0
331,43,True,3,7,5,0
332,42,True,0,7,35,0
332,42,False,0,7,0,0
332,43,False,0,7,5,0
332,43,False,1,7,0,0
332,43,False,2,7,0,0
332,43,False,3,7,0,0
332,43,True,0,7,54,0
332,43,True,1,7,36,0
332,43,True,2,7,11,0
332,43,True,3,7,5,0
333,42,True,0,7,32,0
333,42,False,0,7,0,0
333,43,False,0,7,2,0
333,43,False,1,7,0,0
333,43,False,2,7,0,0
333,43,False,3,7,0,0
333,43,True,0,7,40,0
333,43,True,1,7,30,0
333,43,True,2,7,4,0
333,43,True,3,7,0,0
334,42,True,0,7,32,0
334,42,False,0,7,0,0
334,43,False,0,7,2,0
334,43,False,1,7,0,0
334,43,False,2,7,0,0
334,43,False,3,7,0,0
334,43,True,0,7,43,0
334,43,True,1,7,31,0
334,43,True,2,7,4,0
334,43,True,3,7,0,0
335,42,True,0,7,32,0
335,42,False,0,7,2,0
335,43,False,0,7,2,0
335,43,False,1,7,0,0
335,43,False,2,7,0,0
335,43,False,3,7,0,0
335,43,True,0,7,48,0
335,43,True,1,7,29,0
335,43,True,2,7,4,0
335,43,True,3,7,0,0
336,42,True,0,7,42,0
336,42,False,0,7,2,0
336,43,False,0,7,1,0
336,43,False,1,7,2,0
336,43,False,2,7,0,0
336,43,False,3,7,0,0
336,43,True,0,7,47,0
336,43,True,1,7,31,0
336,43,True,2,7,4,0
336,43,True,3,7,0,0
337,42,True,0,7,40,0
337,42,False,0,7,2,0
337,43,False,0,7,0,0
337,43,False,1,7,0,0
337,43,False,2,7,0,0
337,43,False,3,7,0,0
337,43,True,0,7,42,0
337,43,True,1,7,29,0
337,43,True,2,7,2,0
337,43,True,3,7,0,0
338,42,True,0,7,42,0
338,42,False,0,7,2,0
338,43,False,0,7,0,0
338,43,False,1,7,0,0
338,43,False,2,7,0,0
338,43,False,3,7,0,0
338,43,True,0,7,40,0
338,43,True,1,7,30,0
338,43,True,2,7,2,0
338,43,True,3,7,0,0
339,42,True,0,7,37,0
339,42,False,0,7,0,0
339,43,False,0,7,0,0
339,43,False,1,7,0,0
339,43,False,2,7,0,0
339,43,False,3,7,0,0
339,43,True,0,7,35,0
339,43,True,1,7,22,0
339,43,True,2,7,1,0
339,43,True,3,7,0,0
340,42,True,0,7,36,0
340,42,False,0,7,0,0
340,43,False,0,7,0,0
340,43,False,1,7,0,0
340,43,False,2,7,0,0
340,43,False,3,7,0,0
340,43,True,0,7,32,0
340,43,True,1,7,22,0
340,43,True,2,7,1,0
340,43,True,3,7,0,0
341,42,True,0,7,36,0
341,42,False,0,7,0,0
341,43,False,0,7,0,0
341,43,False,1,7,0,0
341,43,False,2,7,0,0
341,43,False,3,7,0,0
341,43,True,0,7,33,0
341,43,True,1,7,24,0
341,43,True,2,7,1,0
341,43,True,3,7,0,0
342,42,True,0,7,36,0
342,42,False,0,7,0,0
342,43,False,0,7,0,0
342,43,False,1,7,0,0
342,43,False,2,7,0,0
342,43,False,3,7,0,0
342,43,True,0,7,31,0
342,43,True,1,7,22,0
342,43,True,2,7,1,0
342,43,True,3,7,0,0
343,42,True,0,7,36,0
343,42,False,0,7,0,0
343,43,False,0,7,0,0
343,43,False,1,7,0,0
343,43,False,2,7,0,0
343,43,False,3,7,0,0
343,43,True,0,7,28,0
343,43,True,1,7,20,0
343,43,True,2,7,1,0
343,43,True,3,7,0,0
344,42,True,0,7,36,0
344,42,False,0,7,0,0
344,43,False,0,7,0,0
344,43,False,1,7,0,0
344,43,False,2,7,0,0
344,43,False,3,7,0,0
344,43,True,0,7,28,0
344,43,True,1,7,20,0
344,43,True,2,7,1,0
344,43,True,3,7,0,0
345,42,True,0,7,35,0
345,42,False,0,7,0,0
345,43,False,0,7,0,0
345,43,False,1,7,0,0
345,43,False,2,7,0,0
345,43,False,3,7,0,0
345,43,True,0,7,28,0
345,43,True,1,7,21,0
345,43,True,2,7,0,0
345,43,True,3,7,0,0
346,42,True,0,7,38,0
346,42,False,0,7,0,0
346,43,False,0,7,0,0
346,43,False,1,7,0,0
346,43,False,2,7,0,0
346,43,False,3,7,0,0
346,43,True,0,7,28,0
346,43,True,1,7,16,0
346,43,True,2,7,0,0
346,43,True,3,7,0,0
347,42,True,0,7,38,0
347,42,False,0,7,0,0
347,43,False,0,7,1,0
347,43,False,1,7,0,0
347,43,False,2,7,0,0
347,43,False,3,7,0,0
347,43,True,0,7,30,0
347,43,True,1,7,15,0
347,43,True,2,7,0,0
347,43,True,3,7,0,0
348,42,True,0,7,36,0
348,42,False,0,7,0,0
348,43,False,0,7,1,0
348,43,False,1,7,0,0
348,43,False,2,7,0,0
348,43,False,3,7,0,0
348,43,True,0,7,41,0
348,43,True,1,7,25,0
348,43,True,2,7,0,0
348,43,True,3,7,0,0
349,42,True,0,7,31,0
349,42,False,0,7,0,0
349,43,False,0,7,1,0
349,43,False,1,7,0,0
349,43,False,2,7,0,0
349,43,False,3,7,0,0
349,43,True,0,7,41,0
349,43,True,1,7,25,0
349,43,True,2,7,0,0
349,43,True,3,7,0,0
350,42,True,0,7,34,0
350,42,False,0,7,0,0
350,43,False,0,7,1,0
350,43,False,1,7,0,0
350,43,False,2,7,0,0
350,43,False,3,7,0,0
350,43,True,0,7,44,0
350,43,True,1,7,28,0
350,43,True,2,7,1,0
350,43,True,3,7,0,0
351,42,True,0,7,36,0
351,42,False,0,7,0,0
351,43,False,0,7,1,0
351,43,False,1,7,0,0
351,43,False,2,7,0,0
351,43,False,3,7,0,0
351,43,True,0,7,45,0
351,43,True,1,7,33,0
351,43,True,2,7,2,0
351,43,True,3,7,0,0
352,42,True,0,7,36,0
352,42,False,0,7,0,0
352,43,False,0,7,1,0
352,43,False,1,7,0,0
352,43,False,2,7,0,0
352,43,False,3,7,0,0
352,43,True,0,7,45,0
352,43,True,1,7,33,0
352,43,True,2,7,2,0
352,43,True,3,7,0,0
353,42,True,0,7,35,0
353,42,False,0,7,0,0
353,43,False,0,7,1,0
353,43,False,1,7,0,0
353,43,False,2,7,0,0
353,43,False,3,7,0,0
353,43,True,0,7,41,0
353,43,True,1,7,33,0
353,43,True,2,7,2,0
353,43,True,3,7,0,0
354,42,True,0,7,42,0
354,42,False,0,7,0,0
354,43,False,0,7,1,0
354,43,False,1,7,0,0
354,43,False,2,7,0,0
354,43,False,3,7,0,0
354,43,True,0,7,39,0
354,43,True,1,7,25,0
354,43,True,2,7,4,0
354,43,True,3,7,0,0
355,42,True,0,7,42,0
355,42,False,0,7,0,0
355,43,False,0,7,1,0
355,43,False,1,7,0,0
355,43,False,2,7,0,0
355,43,False,3,7,0,0
355,43,True,0,7,39,0
355,43,True,1,7,25,0
355,43,True,2,7,6,0
355,43,True,3,7,0,0
356,42,True,0,7,43,0
356,42,False,0,7,0,0
356,43,False,0,7,1,0
356,43,False,1,7,0,0
356,43,False,2,7,0,0
356,43,False,3,7,0,0
356,43,True,0,7,39,0
356,43,True,1,7,25,0
356,43,True,2,7,8,0
356,43,True,3,7,0,0
357,42,True,0,7,46,0
357,42,False,0,7,0,0
357,43,False,0,7,1,0
357,43,False,1,7,0,0
357,43,False,2,7,0,0
357,43,False,3,7,0,0
357,43,True,0,7,41,0
357,43,True,1,7,28,0
357,43,True,2,7,8,0
357,43,True,3,7,0,0
358,42,True,0,7,46,0
358,42,False,0,7,0,0
358,43,False,0,7,1,0
358,43,False,1,7,0,0
358,43,False,2,7,0,0
358,43,False,3,7,0,0
358,43,True,0,7,41,0
358,43,True,1,7,28,0
358,43,True,2,7,8,0
358,43,True,3,7,0,0
359,42,True,0,7,42,0
359,42,False,0,7,0,0
359,43,False,0,7,1,0
359,43,False,1,7,0,0
359,43,False,2,7,0,0
359,43,False,3,7,0,0
359,43,True,0,7,53,0
359,43,True,1,7,29,0
359,43,True,2,7,8,0
359,43,True,3,7,0,0
360,42,True,0,7,42,0
360,42,False,0,7,0,0
360,43,False,0,7,1,0
360,43,False,1,7,0,0
360,43,False,2,7,0,0
360,43,False,3,7,0,0
360,43,True,0,7,45,0
360,43,True,1,7,26,0
360,43,True,2,7,9,0
360,43,True,3,7,0,0
361,42,True,0,7,41,0
361,42,False,0,7,0,0
361,43,False,0,7,1,0
361,43,False,1,7,0,0
361,43,False,2,7,0,0
361,43,False,3,7,0,0
361,43,True,0,7,35,0
361,43,True,1,7,25,0
361,43,True,2,7,9,0
361,43,True,3,7,0,0
362,42,True,0,7,35,0
362,42,False,0,7,0,0
362,43,False,0,7,1,0
362,43,False,1,7,0,0
362,43,False,2,7,0,0
362,43,False,3,7,0,0
362,43,True,0,7,36,0
362,43,True,1,7,26,0
362,43,True,2,7,10,0
362,43,True,3,7,3,0
363,42,True,0,7,35,0
363,42,False,0,7,0,0
363,43,False,0,7,1,0
363,43,False,1,7,0,0
363,43,False,2,7,0,0
363,43,False,3,7,0,0
363,43,True,0,7,46,0
363,43,True,1,7,31,0
363,43,True,2,7,11,0
363,43,True,3,7,4,0
364,42,True,0,7,35,0
364,42,False,0,7,0,0
364,43,False,0,7,1,0
364,43,False,1,7,0,0
364,43,False,2,7,0,0
364,43,False,3,7,0,0
364,43,True,0,7,46,0
364,43,True,1,7,32,0
364,43,True,2,7,11,0
364,43,True,3,7,4,0
